donor_id,name,donor_type,phone,email,address
897,ENRC Kazakhstan 257,COMPANY,+7 (714) 239-70-52,info@enrckazakhstan2.kz,"22 Abai Avenue, Oral, Kazakhstan"
898,Kaspi.kz 258,COMPANY,+7 (745) 588-25-72,info@kaspikz258.kz,"114 Masanchi Street, Atyrau, Kazakhstan"
899,ATFBank 259,COMPANY,+7 (750) 928-51-34,info@atfbank259.kz,"55 Rozybakiev Street, Oral, Kazakhstan"
900,Beeline Kazakhstan 260,COMPANY,+7 (712) 676-28-32,info@beelinekazakhst.kz,"187 Nazarbayev Street, Taraz, Kazakhstan"
901,Kazzinc Ltd 261,COMPANY,+7 (760) 764-72-19,info@kazzincltd261.kz,"89 Masanchi Street, Oskemen, Kazakhstan"
902,Kazakhtelecom JSC 262,COMPANY,+7 (760) 672-85-76,info@kazakhtelecomjs.kz,"43 Kabanbai Batyr Avenue, Shymkent, Kazakhstan"
903,KazTransOil 263,COMPANY,+7 (720) 736-10-88,info@kaztransoil263.kz,"89 Dostyk Avenue, Oral, Kazakhstan"
904,KazakhGold 264,COMPANY,+7 (765) 350-93-66,info@kazakhgold264.kz,"18 Kabanbai Batyr Avenue, Aktau, Kazakhstan"
905,Eurasia Insurance Company 265,COMPANY,+7 (712) 525-14-29,info@eurasiainsuranc.kz,"108 Satpayev Street, Kostanay, Kazakhstan"
906,Sulpak 266,COMPANY,+7 (750) 371-22-21,info@sulpak266.kz,"193 Zhibek Zholy, Aktau, Kazakhstan"
907,Kaspi.kz 267,COMPANY,+7 (763) 923-92-24,info@kaspikz267.kz,"48 Furmanov Street, Taraz, Kazakhstan"
908,Almaty Power Plants 268,COMPANY,+7 (721) 742-82-26,info@almatypowerplan.kz,"114 Kabanbai Batyr Avenue, Almaty, Kazakhstan"
909,Eurasian Bank 269,COMPANY,+7 (737) 935-38-98,info@eurasianbank269.kz,"131 Nazarbayev Street, Shymkent, Kazakhstan"
910,ATFBank 270,COMPANY,+7 (742) 519-16-84,info@atfbank270.kz,"15 Kabanbai Batyr Avenue, Taraz, Kazakhstan"
911,Aktau International Sea Port 271,COMPANY,+7 (772) 749-14-64,info@aktauinternatio.kz,"59 Kabanbai Batyr Avenue, Astana, Kazakhstan"
912,KazTransOil 272,COMPANY,+7 (740) 702-84-55,info@kaztransoil272.kz,"39 Tole Bi Street, Pavlodar, Kazakhstan"
913,Air Astana 273,COMPANY,+7 (726) 274-80-77,info@airastana273.kz,"166 Masanchi Street, Oral, Kazakhstan"
914,Tele2 Kazakhstan 274,COMPANY,+7 (764) 437-69-77,info@tele2kazakhstan.kz,"7 Satpayev Street, Astana, Kazakhstan"
915,Tengizchevroil LLP 275,COMPANY,+7 (740) 930-16-98,info@tengizchevroill.kz,"196 Dostyk Avenue, Oral, Kazakhstan"
916,KazAtomProm 276,COMPANY,+7 (750) 475-86-10,info@kazatomprom276.kz,"168 Abai Avenue, Shymkent, Kazakhstan"
917,Nomad Insurance 277,COMPANY,+7 (726) 997-24-33,info@nomadinsurance2.kz,"51 Satpayev Street, Aktau, Kazakhstan"
918,Eurasia Insurance Company 278,COMPANY,+7 (775) 846-79-67,info@eurasiainsuranc.kz,"126 Satpayev Street, Atyrau, Kazakhstan"
919,Kaztransoil JSC 279,COMPANY,+7 (753) 187-42-51,info@kaztransoiljsc2.kz,"153 Abai Avenue, Oskemen, Kazakhstan"
920,Tengizchevroil LLP 280,COMPANY,+7 (745) 993-57-40,info@tengizchevroill.kz,"139 Kabanbai Batyr Avenue, Taraz, Kazakhstan"
921,Polymetal Kazakhstan 281,COMPANY,+7 (723) 373-10-72,info@polymetalkazakh.kz,"121 Satpayev Street, Oskemen, Kazakhstan"
922,Kaspi.kz 282,COMPANY,+7 (731) 943-33-67,info@kaspikz282.kz,"61 Furmanov Street, Taraz, Kazakhstan"
923,ENRC Kazakhstan 283,COMPANY,+7 (744) 710-59-67,info@enrckazakhstan2.kz,"129 Tole Bi Street, Oskemen, Kazakhstan"
924,Kazzinc Ltd 284,COMPANY,+7 (733) 773-28-47,info@kazzincltd284.kz,"169 Satpayev Street, Kyzylorda, Kazakhstan"
925,Astana Motors 285,COMPANY,+7 (710) 954-39-57,info@astanamotors285.kz,"104 Dostyk Avenue, Aktobe, Kazakhstan"
926,Halyk Bank 286,COMPANY,+7 (721) 678-99-77,info@halykbank286.kz,"66 Kabanbai Batyr Avenue, Astana, Kazakhstan"
927,Kcell JSC 287,COMPANY,+7 (777) 594-70-73,info@kcelljsc287.kz,"99 Kabanbai Batyr Avenue, Oral, Kazakhstan"
928,Air Astana 288,COMPANY,+7 (731) 590-28-30,info@airastana288.kz,"182 Abai Avenue, Semey, Kazakhstan"
929,KazTransGas 289,COMPANY,+7 (715) 509-58-46,info@kaztransgas289.kz,"150 Kabanbai Batyr Avenue, Kostanay, Kazakhstan"
930,Nomad Insurance 290,COMPANY,+7 (722) 629-76-89,info@nomadinsurance2.kz,"55 Satpayev Street, Oskemen, Kazakhstan"
931,Kaspi.kz 291,COMPANY,+7 (765) 507-29-78,info@kaspikz291.kz,"156 Furmanov Street, Aktobe, Kazakhstan"
932,Kaztransoil JSC 292,COMPANY,+7 (712) 643-20-92,info@kaztransoiljsc2.kz,"136 Furmanov Street, Oral, Kazakhstan"
933,Samruk-Kazyna 293,COMPANY,+7 (774) 804-10-26,info@samrukkazyna293.kz,"183 Kabanbai Batyr Avenue, Atyrau, Kazakhstan"
934,Astana Motors 294,COMPANY,+7 (720) 228-25-31,info@astanamotors294.kz,"81 Masanchi Street, Kyzylorda, Kazakhstan"
935,Halyk Bank 295,COMPANY,+7 (714) 830-75-60,info@halykbank295.kz,"56 Satpayev Street, Shymkent, Kazakhstan"
936,Magnum Cash & Carry 296,COMPANY,+7 (733) 934-86-49,info@magnumcashcarry.kz,"118 Zhibek Zholy, Taraz, Kazakhstan"
937,KazakhGold 297,COMPANY,+7 (718) 330-10-77,info@kazakhgold297.kz,"101 Rozybakiev Street, Karaganda, Kazakhstan"
938,Magnum Cash & Carry 298,COMPANY,+7 (745) 622-48-81,info@magnumcashcarry.kz,"173 Tole Bi Street, Petropavl, Kazakhstan"
939,Kazakhtelecom JSC 299,COMPANY,+7 (784) 331-73-48,info@kazakhtelecomjs.kz,"13 Furmanov Street, Shymkent, Kazakhstan"
940,Samruk-Kazyna 300,COMPANY,+7 (790) 227-55-96,info@samrukkazyna300.kz,"144 Tole Bi Street, Pavlodar, Kazakhstan"
941,Aktau International Sea Port 301,COMPANY,+7 (758) 263-33-75,info@aktauinternatio.kz,"42 Rozybakiev Street, Oskemen, Kazakhstan"
942,Aktau International Sea Port 302,COMPANY,+7 (794) 806-85-83,info@aktauinternatio.kz,"2 Dostyk Avenue, Shymkent, Kazakhstan"
943,Kazakhstan Temir Zholy 303,COMPANY,+7 (750) 388-93-20,info@kazakhstantemir.kz,"178 Masanchi Street, Almaty, Kazakhstan"
944,ENRC Kazakhstan 304,COMPANY,+7 (754) 390-62-35,info@enrckazakhstan3.kz,"199 Rozybakiev Street, Petropavl, Kazakhstan"
945,ATFBank 305,COMPANY,+7 (713) 959-15-50,info@atfbank305.kz,"75 Masanchi Street, Aktau, Kazakhstan"
946,Samruk-Kazyna 306,COMPANY,+7 (725) 604-73-74,info@samrukkazyna306.kz,"93 Satpayev Street, Kyzylorda, Kazakhstan"
947,Kaspi.kz 307,COMPANY,+7 (736) 317-34-21,info@kaspikz307.kz,"52 Masanchi Street, Aktobe, Kazakhstan"
948,Kazzinc Ltd 308,COMPANY,+7 (765) 959-25-69,info@kazzincltd308.kz,"123 Rozybakiev Street, Kostanay, Kazakhstan"
949,Kcell JSC 309,COMPANY,+7 (778) 364-71-21,info@kcelljsc309.kz,"33 Zhibek Zholy, Oral, Kazakhstan"
950,Air Astana 310,COMPANY,+7 (787) 263-26-91,info@airastana310.kz,"14 Tole Bi Street, Kyzylorda, Kazakhstan"
951,Magnum Cash & Carry 311,COMPANY,+7 (724) 354-72-68,info@magnumcashcarry.kz,"195 Tole Bi Street, Oskemen, Kazakhstan"
952,ArcelorMittal Temirtau 312,COMPANY,+7 (795) 107-99-43,info@arcelormittalte.kz,"22 Masanchi Street, Atyrau, Kazakhstan"
953,Astana Motors 313,COMPANY,+7 (721) 203-66-59,info@astanamotors313.kz,"4 Rozybakiev Street, Taraz, Kazakhstan"
954,Beeline Kazakhstan 314,COMPANY,+7 (738) 192-77-43,info@beelinekazakhst.kz,"114 Satpayev Street, Astana, Kazakhstan"
955,Air Astana 315,COMPANY,+7 (794) 915-78-27,info@airastana315.kz,"78 Nazarbayev Street, Kostanay, Kazakhstan"
956,Halyk Bank 316,COMPANY,+7 (794) 133-77-62,info@halykbank316.kz,"161 Furmanov Street, Taraz, Kazakhstan"
957,Khorgos Gateway 317,COMPANY,+7 (784) 480-57-40,info@khorgosgateway3.kz,"82 Abai Avenue, Aktau, Kazakhstan"
958,KazTransOil 318,COMPANY,+7 (785) 635-61-50,info@kaztransoil318.kz,"151 Satpayev Street, Semey, Kazakhstan"
959,Kazpost JSC 319,COMPANY,+7 (735) 539-69-67,info@kazpostjsc319.kz,"30 Abai Avenue, Oral, Kazakhstan"
960,Technodom 320,COMPANY,+7 (716) 170-32-68,info@technodom320.kz,"95 Tole Bi Street, Atyrau, Kazakhstan"
961,Magnum Cash & Carry 321,COMPANY,+7 (750) 634-41-10,info@magnumcashcarry.kz,"120 Tole Bi Street, Almaty, Kazakhstan"
962,Kaspi.kz 322,COMPANY,+7 (784) 587-64-39,info@kaspikz322.kz,"108 Dostyk Avenue, Aktau, Kazakhstan"
963,ArcelorMittal Temirtau 323,COMPANY,+7 (714) 726-81-98,info@arcelormittalte.kz,"92 Kabanbai Batyr Avenue, Taraz, Kazakhstan"
964,Chevron Kazakhstan 324,COMPANY,+7 (764) 234-62-63,info@chevronkazakhst.kz,"170 Abai Avenue, Oral, Kazakhstan"
965,Tele2 Kazakhstan 325,COMPANY,+7 (776) 162-34-96,info@tele2kazakhstan.kz,"78 Nazarbayev Street, Aktau, Kazakhstan"
966,KazAtomProm 326,COMPANY,+7 (750) 925-25-80,info@kazatomprom326.kz,"128 Dostyk Avenue, Shymkent, Kazakhstan"
967,Kaztransoil JSC 327,COMPANY,+7 (710) 767-29-69,info@kaztransoiljsc3.kz,"121 Rozybakiev Street, Pavlodar, Kazakhstan"
968,Kcell JSC 328,COMPANY,+7 (735) 849-47-91,info@kcelljsc328.kz,"140 Dostyk Avenue, Kyzylorda, Kazakhstan"
969,Kaspi.kz 329,COMPANY,+7 (710) 658-25-89,info@kaspikz329.kz,"144 Dostyk Avenue, Kyzylorda, Kazakhstan"
970,Bipek Auto 330,COMPANY,+7 (792) 774-18-87,info@bipekauto330.kz,"136 Dostyk Avenue, Astana, Kazakhstan"
971,Tele2 Kazakhstan 331,COMPANY,+7 (790) 700-13-30,info@tele2kazakhstan.kz,"46 Zhibek Zholy, Pavlodar, Kazakhstan"
972,Khorgos Gateway 332,COMPANY,+7 (793) 505-64-16,info@khorgosgateway3.kz,"29 Kabanbai Batyr Avenue, Semey, Kazakhstan"
973,Chevron Kazakhstan 333,COMPANY,+7 (742) 354-46-14,info@chevronkazakhst.kz,"179 Satpayev Street, Taraz, Kazakhstan"
974,Kazakhtelecom JSC 334,COMPANY,+7 (782) 620-27-41,info@kazakhtelecomjs.kz,"9 Furmanov Street, Almaty, Kazakhstan"
975,Kazakhstan Temir Zholy 335,COMPANY,+7 (766) 421-89-29,info@kazakhstantemir.kz,"44 Abai Avenue, Atyrau, Kazakhstan"
976,Nomad Insurance 336,COMPANY,+7 (723) 792-20-12,info@nomadinsurance3.kz,"67 Zhibek Zholy, Karaganda, Kazakhstan"
977,Polymetal Kazakhstan 337,COMPANY,+7 (758) 157-48-92,info@polymetalkazakh.kz,"183 Masanchi Street, Astana, Kazakhstan"
978,Tau-Ken Samruk 338,COMPANY,+7 (778) 966-62-91,info@taukensamruk338.kz,"27 Kabanbai Batyr Avenue, Aktobe, Kazakhstan"
979,Kaztransoil JSC 339,COMPANY,+7 (795) 837-26-57,info@kaztransoiljsc3.kz,"190 Zhibek Zholy, Semey, Kazakhstan"
980,Kazakhstan Temir Zholy 340,COMPANY,+7 (755) 236-57-71,info@kazakhstantemir.kz,"39 Furmanov Street, Atyrau, Kazakhstan"
981,Air Astana 341,COMPANY,+7 (781) 337-10-63,info@airastana341.kz,"196 Kabanbai Batyr Avenue, Karaganda, Kazakhstan"
982,KazTransGas 342,COMPANY,+7 (797) 342-74-34,info@kaztransgas342.kz,"87 Furmanov Street, Aktau, Kazakhstan"
983,Tau-Ken Samruk 343,COMPANY,+7 (732) 793-90-28,info@taukensamruk343.kz,"110 Abai Avenue, Aktau, Kazakhstan"
984,Tau-Ken Samruk 344,COMPANY,+7 (786) 833-16-52,info@taukensamruk344.kz,"177 Zhibek Zholy, Kyzylorda, Kazakhstan"
985,ENRC Kazakhstan 345,COMPANY,+7 (787) 698-51-37,info@enrckazakhstan3.kz,"51 Furmanov Street, Taraz, Kazakhstan"
986,Tau-Ken Samruk 346,COMPANY,+7 (713) 167-62-77,info@taukensamruk346.kz,"98 Satpayev Street, Almaty, Kazakhstan"
987,Nurbank 347,COMPANY,+7 (753) 494-53-53,info@nurbank347.kz,"187 Satpayev Street, Kostanay, Kazakhstan"
988,Halyk Bank 348,COMPANY,+7 (753) 918-98-43,info@halykbank348.kz,"34 Abai Avenue, Kostanay, Kazakhstan"
989,Beeline Kazakhstan 349,COMPANY,+7 (713) 315-96-29,info@beelinekazakhst.kz,"59 Rozybakiev Street, Oskemen, Kazakhstan"
990,Bipek Auto 350,COMPANY,+7 (795) 948-60-26,info@bipekauto350.kz,"55 Tole Bi Street, Taraz, Kazakhstan"
991,Bipek Auto 351,COMPANY,+7 (732) 238-13-25,info@bipekauto351.kz,"167 Zhibek Zholy, Shymkent, Kazakhstan"
992,Technodom 352,COMPANY,+7 (770) 289-37-52,info@technodom352.kz,"186 Masanchi Street, Shymkent, Kazakhstan"
993,Nurbank 353,COMPANY,+7 (730) 210-64-46,info@nurbank353.kz,"160 Satpayev Street, Oral, Kazakhstan"
994,Tau-Ken Samruk 354,COMPANY,+7 (775) 542-86-60,info@taukensamruk354.kz,"106 Zhibek Zholy, Aktobe, Kazakhstan"
995,Kazakhstan Temir Zholy 355,COMPANY,+7 (723) 619-21-85,info@kazakhstantemir.kz,"4 Abai Avenue, Petropavl, Kazakhstan"
996,Bipek Auto 356,COMPANY,+7 (770) 742-11-16,info@bipekauto356.kz,"101 Abai Avenue, Kyzylorda, Kazakhstan"
997,Nurbank 357,COMPANY,+7 (715) 132-48-33,info@nurbank357.kz,"135 Kabanbai Batyr Avenue, Shymkent, Kazakhstan"
998,ForteBank JSC 358,COMPANY,+7 (732) 332-16-14,info@fortebankjsc358.kz,"84 Satpayev Street, Aktobe, Kazakhstan"
999,Halyk Bank 359,COMPANY,+7 (775) 302-40-76,info@halykbank359.kz,"169 Nazarbayev Street, Oskemen, Kazakhstan"
1000,Kaztransoil JSC 360,COMPANY,+7 (727) 664-24-59,info@kaztransoiljsc3.kz,"119 Nazarbayev Street, Aktobe, Kazakhstan"
1001,KazTransGas 361,COMPANY,+7 (775) 110-66-66,info@kaztransgas361.kz,"88 Abai Avenue, Kostanay, Kazakhstan"
1002,Kaspi.kz 362,COMPANY,+7 (740) 317-42-13,info@kaspikz362.kz,"186 Kabanbai Batyr Avenue, Semey, Kazakhstan"
1003,Aktau International Sea Port 363,COMPANY,+7 (777) 310-65-63,info@aktauinternatio.kz,"71 Rozybakiev Street, Atyrau, Kazakhstan"
1004,Kcell JSC 364,COMPANY,+7 (760) 841-51-12,info@kcelljsc364.kz,"5 Abai Avenue, Semey, Kazakhstan"
1005,Khorgos Gateway 365,COMPANY,+7 (724) 393-82-81,info@khorgosgateway3.kz,"176 Furmanov Street, Aktobe, Kazakhstan"
1006,Magnum Cash & Carry 366,COMPANY,+7 (724) 627-46-19,info@magnumcashcarry.kz,"40 Masanchi Street, Shymkent, Kazakhstan"
1007,Eurasia Insurance Company 367,COMPANY,+7 (787) 726-40-20,info@eurasiainsuranc.kz,"153 Kabanbai Batyr Avenue, Atyrau, Kazakhstan"
1008,KazakhGold 368,COMPANY,+7 (795) 239-38-40,info@kazakhgold368.kz,"115 Masanchi Street, Taraz, Kazakhstan"
1009,Kazakhstan Temir Zholy 369,COMPANY,+7 (721) 223-41-16,info@kazakhstantemir.kz,"190 Nazarbayev Street, Astana, Kazakhstan"
1010,Chevron Kazakhstan 370,COMPANY,+7 (794) 389-13-50,info@chevronkazakhst.kz,"58 Rozybakiev Street, Almaty, Kazakhstan"
1011,Polymetal Kazakhstan 371,COMPANY,+7 (711) 706-31-61,info@polymetalkazakh.kz,"153 Abai Avenue, Kostanay, Kazakhstan"
1012,Nurbank 372,COMPANY,+7 (768) 180-43-82,info@nurbank372.kz,"108 Furmanov Street, Oskemen, Kazakhstan"
1013,Ekibastuz GRES-1 373,COMPANY,+7 (728) 966-70-93,info@ekibastuzgres13.kz,"100 Kabanbai Batyr Avenue, Aktau, Kazakhstan"
1014,Air Astana 374,COMPANY,+7 (730) 428-90-62,info@airastana374.kz,"173 Masanchi Street, Almaty, Kazakhstan"
1015,Kazakhtelecom JSC 375,COMPANY,+7 (716) 104-57-44,info@kazakhtelecomjs.kz,"119 Zhibek Zholy, Aktau, Kazakhstan"
1016,Technodom 376,COMPANY,+7 (722) 907-22-65,info@technodom376.kz,"70 Nazarbayev Street, Kyzylorda, Kazakhstan"
1017,Kazakhstan Kagazy 377,COMPANY,+7 (751) 983-65-92,info@kazakhstankagaz.kz,"100 Tole Bi Street, Karaganda, Kazakhstan"
1018,Kazpost JSC 378,COMPANY,+7 (716) 900-85-23,info@kazpostjsc378.kz,"70 Zhibek Zholy, Petropavl, Kazakhstan"
1019,Kaspi.kz 379,COMPANY,+7 (712) 616-77-99,info@kaspikz379.kz,"41 Furmanov Street, Kostanay, Kazakhstan"
1020,Almaty Power Plants 380,COMPANY,+7 (772) 589-60-71,info@almatypowerplan.kz,"124 Satpayev Street, Almaty, Kazakhstan"
1021,Ekibastuz GRES-1 381,COMPANY,+7 (735) 576-33-98,info@ekibastuzgres13.kz,"20 Nazarbayev Street, Aktobe, Kazakhstan"
1022,Nomad Insurance 382,COMPANY,+7 (771) 798-84-47,info@nomadinsurance3.kz,"47 Furmanov Street, Astana, Kazakhstan"
1023,Eurasia Insurance Company 383,COMPANY,+7 (794) 208-12-15,info@eurasiainsuranc.kz,"38 Abai Avenue, Semey, Kazakhstan"
1024,Samruk-Kazyna 384,COMPANY,+7 (716) 796-42-71,info@samrukkazyna384.kz,"115 Nazarbayev Street, Semey, Kazakhstan"
1025,Kaspi.kz 385,COMPANY,+7 (771) 931-44-35,info@kaspikz385.kz,"153 Tole Bi Street, Petropavl, Kazakhstan"
1026,Kazakhtelecom JSC 386,COMPANY,+7 (747) 660-95-44,info@kazakhtelecomjs.kz,"131 Nazarbayev Street, Kostanay, Kazakhstan"
1027,Khorgos Gateway 387,COMPANY,+7 (722) 744-96-39,info@khorgosgateway3.kz,"67 Tole Bi Street, Semey, Kazakhstan"
1028,Kazzinc Ltd 388,COMPANY,+7 (730) 953-18-31,info@kazzincltd388.kz,"87 Kabanbai Batyr Avenue, Pavlodar, Kazakhstan"
1029,Sulpak 389,COMPANY,+7 (756) 835-55-61,info@sulpak389.kz,"21 Zhibek Zholy, Kostanay, Kazakhstan"
1030,Technodom 390,COMPANY,+7 (741) 220-41-10,info@technodom390.kz,"169 Tole Bi Street, Shymkent, Kazakhstan"
1031,Aktau International Sea Port 391,COMPANY,+7 (774) 966-71-24,info@aktauinternatio.kz,"79 Dostyk Avenue, Astana, Kazakhstan"
1032,Chevron Kazakhstan 392,COMPANY,+7 (735) 535-72-99,info@chevronkazakhst.kz,"117 Rozybakiev Street, Oskemen, Kazakhstan"
1033,Bipek Auto 393,COMPANY,+7 (796) 322-13-85,info@bipekauto393.kz,"27 Kabanbai Batyr Avenue, Pavlodar, Kazakhstan"
1034,Tengizchevroil LLP 394,COMPANY,+7 (726) 207-56-94,info@tengizchevroill.kz,"160 Zhibek Zholy, Petropavl, Kazakhstan"
1035,Kaztransoil JSC 395,COMPANY,+7 (764) 791-56-31,info@kaztransoiljsc3.kz,"89 Masanchi Street, Astana, Kazakhstan"
1036,Nurbank 396,COMPANY,+7 (795) 305-56-46,info@nurbank396.kz,"153 Zhibek Zholy, Karaganda, Kazakhstan"
1037,Nomad Insurance 397,COMPANY,+7 (772) 353-11-54,info@nomadinsurance3.kz,"141 Rozybakiev Street, Almaty, Kazakhstan"
1038,Kazakhstan Kagazy 398,COMPANY,+7 (712) 102-92-97,info@kazakhstankagaz.kz,"192 Satpayev Street, Kostanay, Kazakhstan"
1039,Nomad Insurance 399,COMPANY,+7 (783) 695-65-35,info@nomadinsurance3.kz,"21 Satpayev Street, Petropavl, Kazakhstan"
1040,Kcell JSC 400,COMPANY,+7 (738) 355-63-11,info@kcelljsc400.kz,"119 Zhibek Zholy, Astana, Kazakhstan"
1041,Polymetal Kazakhstan 401,COMPANY,+7 (754) 654-15-56,info@polymetalkazakh.kz,"73 Dostyk Avenue, Petropavl, Kazakhstan"
1042,Almaty Power Plants 402,COMPANY,+7 (738) 239-84-65,info@almatypowerplan.kz,"30 Masanchi Street, Aktobe, Kazakhstan"
1043,KazakhGold 403,COMPANY,+7 (760) 460-81-53,info@kazakhgold403.kz,"82 Rozybakiev Street, Shymkent, Kazakhstan"
1044,KazTransGas 404,COMPANY,+7 (734) 892-47-95,info@kaztransgas404.kz,"7 Satpayev Street, Astana, Kazakhstan"
1045,Samruk-Kazyna 405,COMPANY,+7 (785) 661-38-60,info@samrukkazyna405.kz,"42 Nazarbayev Street, Aktau, Kazakhstan"
1046,Almaty Power Plants 406,COMPANY,+7 (780) 154-65-34,info@almatypowerplan.kz,"52 Furmanov Street, Almaty, Kazakhstan"
1047,ArcelorMittal Temirtau 407,COMPANY,+7 (764) 822-14-57,info@arcelormittalte.kz,"81 Abai Avenue, Taraz, Kazakhstan"
1048,Kazpost JSC 408,COMPANY,+7 (724) 498-17-98,info@kazpostjsc408.kz,"59 Tole Bi Street, Astana, Kazakhstan"
1049,Tau-Ken Samruk 409,COMPANY,+7 (792) 881-58-39,info@taukensamruk409.kz,"32 Abai Avenue, Kyzylorda, Kazakhstan"
1050,KazakhGold 410,COMPANY,+7 (775) 183-18-43,info@kazakhgold410.kz,"77 Kabanbai Batyr Avenue, Almaty, Kazakhstan"
1051,Kaspi.kz 411,COMPANY,+7 (782) 894-23-19,info@kaspikz411.kz,"182 Kabanbai Batyr Avenue, Aktau, Kazakhstan"
1052,Astana Motors 412,COMPANY,+7 (784) 551-87-91,info@astanamotors412.kz,"137 Masanchi Street, Aktobe, Kazakhstan"
1053,Polymetal Kazakhstan 413,COMPANY,+7 (741) 962-65-72,info@polymetalkazakh.kz,"131 Rozybakiev Street, Oral, Kazakhstan"
1054,Nurbank 414,COMPANY,+7 (721) 349-76-54,info@nurbank414.kz,"89 Zhibek Zholy, Almaty, Kazakhstan"
1055,Tele2 Kazakhstan 415,COMPANY,+7 (747) 279-73-73,info@tele2kazakhstan.kz,"94 Dostyk Avenue, Oskemen, Kazakhstan"
1056,KazTransOil 416,COMPANY,+7 (742) 140-61-26,info@kaztransoil416.kz,"76 Tole Bi Street, Semey, Kazakhstan"
1057,Beeline Kazakhstan 417,COMPANY,+7 (746) 323-60-71,info@beelinekazakhst.kz,"40 Satpayev Street, Taraz, Kazakhstan"
1058,KazTransOil 418,COMPANY,+7 (788) 585-99-37,info@kaztransoil418.kz,"78 Furmanov Street, Astana, Kazakhstan"
1059,Magnum Cash & Carry 419,COMPANY,+7 (748) 761-64-22,info@magnumcashcarry.kz,"40 Furmanov Street, Pavlodar, Kazakhstan"
1060,Beeline Kazakhstan 420,COMPANY,+7 (767) 339-91-99,info@beelinekazakhst.kz,"79 Tole Bi Street, Kyzylorda, Kazakhstan"
1061,Polymetal Kazakhstan 421,COMPANY,+7 (757) 665-51-51,info@polymetalkazakh.kz,"46 Nazarbayev Street, Petropavl, Kazakhstan"
1062,Kazpost JSC 422,COMPANY,+7 (776) 645-40-18,info@kazpostjsc422.kz,"48 Nazarbayev Street, Kostanay, Kazakhstan"
1063,Tele2 Kazakhstan 423,COMPANY,+7 (776) 846-22-86,info@tele2kazakhstan.kz,"93 Kabanbai Batyr Avenue, Aktau, Kazakhstan"
1064,Nomad Insurance 424,COMPANY,+7 (778) 496-22-24,info@nomadinsurance4.kz,"132 Nazarbayev Street, Astana, Kazakhstan"
1065,Kaztransoil JSC 425,COMPANY,+7 (783) 720-77-83,info@kaztransoiljsc4.kz,"99 Tole Bi Street, Astana, Kazakhstan"
1066,ATFBank 426,COMPANY,+7 (795) 160-55-89,info@atfbank426.kz,"156 Satpayev Street, Kostanay, Kazakhstan"
1067,Kazzinc Ltd 427,COMPANY,+7 (798) 677-34-10,info@kazzincltd427.kz,"181 Satpayev Street, Atyrau, Kazakhstan"
1068,Polymetal Kazakhstan 428,COMPANY,+7 (721) 781-68-84,info@polymetalkazakh.kz,"77 Kabanbai Batyr Avenue, Kyzylorda, Kazakhstan"
1069,Nurbank 429,COMPANY,+7 (791) 750-35-77,info@nurbank429.kz,"158 Furmanov Street, Aktobe, Kazakhstan"
1070,Astana Motors 430,COMPANY,+7 (775) 671-20-23,info@astanamotors430.kz,"148 Tole Bi Street, Aktobe, Kazakhstan"
1071,Kazakhstan Kagazy 431,COMPANY,+7 (710) 627-63-49,info@kazakhstankagaz.kz,"140 Masanchi Street, Petropavl, Kazakhstan"
1072,ArcelorMittal Temirtau 432,COMPANY,+7 (792) 638-96-95,info@arcelormittalte.kz,"72 Abai Avenue, Aktobe, Kazakhstan"
1073,Tau-Ken Samruk 433,COMPANY,+7 (722) 727-49-91,info@taukensamruk433.kz,"14 Furmanov Street, Astana, Kazakhstan"
1074,Eurasian Bank 434,COMPANY,+7 (750) 863-43-43,info@eurasianbank434.kz,"186 Tole Bi Street, Oskemen, Kazakhstan"
1075,Nurbank 435,COMPANY,+7 (755) 876-17-24,info@nurbank435.kz,"153 Furmanov Street, Oral, Kazakhstan"
1076,KazMunayGas JSC 436,COMPANY,+7 (745) 684-27-35,info@kazmunaygasjsc4.kz,"111 Masanchi Street, Pavlodar, Kazakhstan"
1077,Almaty Power Plants 437,COMPANY,+7 (732) 493-93-51,info@almatypowerplan.kz,"68 Masanchi Street, Almaty, Kazakhstan"
1078,ArcelorMittal Temirtau 438,COMPANY,+7 (784) 271-27-77,info@arcelormittalte.kz,"88 Nazarbayev Street, Shymkent, Kazakhstan"
1079,Bipek Auto 439,COMPANY,+7 (748) 851-91-37,info@bipekauto439.kz,"122 Masanchi Street, Shymkent, Kazakhstan"
1080,ENRC Kazakhstan 440,COMPANY,+7 (728) 785-91-30,info@enrckazakhstan4.kz,"86 Zhibek Zholy, Semey, Kazakhstan"
1081,Nomad Insurance 441,COMPANY,+7 (730) 310-92-73,info@nomadinsurance4.kz,"140 Satpayev Street, Kostanay, Kazakhstan"
1082,Eurasia Insurance Company 442,COMPANY,+7 (726) 223-84-98,info@eurasiainsuranc.kz,"82 Masanchi Street, Petropavl, Kazakhstan"
1083,KazakhGold 443,COMPANY,+7 (770) 877-35-41,info@kazakhgold443.kz,"82 Dostyk Avenue, Taraz, Kazakhstan"
1084,Kazakhtelecom JSC 444,COMPANY,+7 (767) 897-96-37,info@kazakhtelecomjs.kz,"53 Masanchi Street, Taraz, Kazakhstan"
1085,Kazakhstan Kagazy 445,COMPANY,+7 (768) 378-65-81,info@kazakhstankagaz.kz,"6 Kabanbai Batyr Avenue, Astana, Kazakhstan"
