expense_id,project_id,staff_id,amount,expense_date,category,description
1501,232,347,494450,2024-07-28,Printing,Newsletter printing
1502,261,385,1634214,2021-12-14,Supplies,Medical supplies
1503,238,379,1599225,2023-07-25,Food,Emergency food relief
1504,279,146,881899,2022-02-22,Supplies,Cleaning supplies
1505,221,191,342029,2020-12-07,Supplies,Cleaning supplies
1506,130,266,285097,2023-08-26,Printing,Banner production
1507,151,311,1870325,2020-12-10,Food,Meeting refreshments
1508,290,238,156781,2022-02-28,Supplies,Program supplies
1509,21,34,1756763,2020-10-20,Transport,Vehicle fuel costs
1510,179,381,1900882,2021-01-28,Supplies,Cleaning supplies
1511,36,312,32334,2023-08-08,Printing,Certificate printing
1512,109,105,485956,2023-01-03,Supplies,Cleaning supplies
1513,53,118,1671474,2021-08-26,Equipment,Sports equipment
1514,108,333,1246498,2023-10-05,Supplies,Event supplies
1515,235,372,498763,2020-04-08,Supplies,First aid kit
1516,76,376,1611857,2024-07-22,Food,Training session catering
1517,273,138,687939,2024-07-17,Printing,Training material duplication
1518,248,205,1958708,2023-06-11,Transport,Public transport for beneficiaries
1519,52,123,1112303,2021-01-06,Printing,Brochure printing
1520,248,307,277657,2023-10-16,Transport,Transportation for outreach
1521,130,97,1999051,2021-09-11,Printing,Newsletter printing
1522,130,4,858290,2023-01-09,Supplies,First aid kit
1523,165,209,1445043,2022-11-22,Food,Meeting refreshments
1524,132,286,1610072,2022-08-08,Supplies,Program supplies
1525,24,212,964601,2022-12-25,Printing,Report printing
1526,78,284,73641,2021-12-10,Supplies,Registration materials
1527,96,321,1277312,2023-06-21,Supplies,Educational supplies
1528,31,296,640060,2024-05-22,Equipment,Computer equipment
1529,84,176,1876224,2022-12-22,Supplies,Workshop materials
1530,123,69,64883,2021-12-09,Equipment,AV equipment rental
1531,207,92,502291,2020-09-18,Equipment,Communication devices
1532,118,91,151881,2020-04-17,Supplies,Event supplies
1533,124,348,1082287,2020-12-25,Printing,Banner production
1534,148,351,1731319,2024-08-02,Supplies,Cleaning supplies
1535,194,44,563558,2022-03-19,Transport,Public transport for beneficiaries
1536,286,372,1076358,2024-06-11,Transport,Vehicle fuel costs
1537,274,355,225193,2022-10-04,Transport,Logistics and shipping
1538,161,189,1750887,2021-04-09,Food,Participant snacks
1539,191,87,975033,2022-10-25,Supplies,Packaging materials
1540,49,87,1941507,2024-03-15,Food,Refreshments for workshop
1541,39,107,155890,2022-04-23,Supplies,First aid kit
1542,6,219,392507,2022-06-02,Printing,Forms and documentation
1543,15,327,1273068,2022-12-23,Supplies,Program supplies
1544,128,75,971551,2020-10-27,Supplies,Medical supplies
1545,221,353,1146304,2020-02-05,Food,Catering for event
1546,210,157,1511350,2020-02-23,Food,Training session catering
1547,174,317,1574821,2024-06-08,Supplies,Packaging materials
1548,272,85,1707372,2021-04-20,Printing,Training material duplication
1549,6,382,1285779,2022-05-18,Food,Event dinner costs
1550,21,85,147136,2020-12-16,Printing,Forms and documentation
1551,56,283,1819000,2020-12-01,Transport,Vehicle maintenance
1552,201,132,1642352,2024-04-08,Supplies,Workshop materials
1553,76,262,691184,2020-02-24,Transport,Field visit transportation
1554,65,31,55004,2022-12-27,Transport,Field visit transportation
1555,107,158,912221,2020-06-08,Food,Catering for event
1556,286,329,1944892,2023-05-17,Equipment,Photography equipment
1557,82,18,1166050,2023-02-23,Printing,Brochure printing
1558,42,256,1648876,2024-09-24,Equipment,Communication devices
1559,156,400,987252,2024-06-21,Equipment,Office furniture
1560,296,200,784510,2023-10-09,Supplies,First aid kit
1561,237,64,21562,2023-03-07,Food,Participant snacks
1562,182,322,932242,2020-04-25,Supplies,Packaging materials
1563,20,233,323847,2023-12-08,Equipment,Laboratory equipment
1564,133,100,1630179,2024-12-03,Equipment,Tools and machinery
1565,271,386,676120,2022-08-18,Supplies,Educational supplies
1566,95,169,531346,2022-04-17,Transport,Vehicle maintenance
1567,59,385,433254,2023-06-28,Equipment,Communication devices
1568,192,233,293851,2022-06-09,Supplies,Packaging materials
1569,118,130,1665424,2020-06-15,Transport,Transportation for outreach
1570,152,125,1026342,2024-11-28,Printing,Awareness campaign materials
1571,206,107,1110062,2021-12-02,Printing,Newsletter printing
1572,19,310,457309,2023-03-16,Equipment,Computer equipment
1573,100,166,183260,2021-01-23,Supplies,Packaging materials
1574,92,25,420992,2020-01-07,Supplies,Program supplies
1575,69,241,99443,2024-12-10,Supplies,Cleaning supplies
1576,130,65,1452468,2024-06-12,Equipment,Photography equipment
1577,52,281,1430487,2023-07-08,Supplies,Registration materials
1578,133,102,29104,2023-07-06,Printing,Training material duplication
1579,110,273,1102378,2020-05-10,Equipment,Medical equipment
1580,111,364,1663096,2023-09-13,Food,Meal provisions for volunteers
1581,43,268,1358470,2020-11-18,Printing,Banner production
1582,223,126,1393429,2022-08-22,Transport,Equipment delivery
1583,246,72,1263243,2023-07-17,Food,Training session catering
1584,282,18,1428027,2020-07-16,Food,Catering for event
1585,222,82,1349162,2022-07-25,Printing,Forms and documentation
1586,233,108,447177,2020-09-17,Transport,Public transport for beneficiaries
1587,109,242,69720,2023-03-02,Supplies,Educational supplies
1588,124,199,187268,2023-04-24,Food,Training session catering
1589,180,215,912766,2023-09-07,Equipment,Computer equipment
1590,185,102,838048,2021-03-25,Printing,Awareness campaign materials
1591,292,371,1796936,2022-09-03,Supplies,Educational supplies
1592,51,92,1194320,2020-11-13,Equipment,Photography equipment
1593,248,363,589771,2022-01-05,Supplies,Workshop materials
1594,122,153,1232740,2024-06-11,Supplies,Cleaning supplies
1595,45,53,117592,2022-05-15,Supplies,Event supplies
1596,202,89,844106,2020-04-07,Food,Event dinner costs
1597,203,200,437031,2021-08-09,Supplies,Educational supplies
1598,298,63,441110,2024-10-06,Supplies,Educational supplies
1599,66,371,386075,2020-10-27,Equipment,Communication devices
1600,227,300,1383877,2021-04-02,Transport,Vehicle fuel costs
1601,190,337,1937513,2024-06-03,Transport,Vehicle maintenance
1602,283,14,624910,2020-06-20,Equipment,AV equipment rental
1603,290,54,470181,2021-07-17,Transport,Logistics and shipping
1604,18,27,634138,2024-08-16,Supplies,Event supplies
1605,224,114,595689,2023-06-16,Transport,Field visit transportation
1606,202,48,139953,2020-08-18,Printing,Educational materials
1607,297,333,1620165,2020-04-14,Supplies,Workshop materials
1608,171,384,1793331,2023-12-07,Printing,Newsletter printing
1609,8,274,1254066,2022-03-01,Equipment,Computer equipment
1610,39,190,1567303,2023-07-19,Food,Refreshments for workshop
1611,17,326,1329259,2020-12-04,Food,Refreshments for workshop
1612,267,259,1775447,2021-04-17,Equipment,Photography equipment
1613,92,174,1363529,2024-04-03,Transport,Transportation for outreach
1614,27,186,940110,2024-05-22,Transport,Staff per diem
1615,53,22,1977594,2022-01-28,Supplies,Event supplies
1616,27,148,698927,2021-08-08,Transport,Public transport for beneficiaries
1617,272,235,780302,2021-03-07,Printing,Banner production
1618,254,296,1869230,2021-12-27,Supplies,Educational supplies
1619,84,375,59898,2020-04-12,Printing,Banner production
1620,296,302,1334177,2020-06-17,Equipment,AV equipment rental
1621,209,365,318291,2024-01-22,Supplies,Registration materials
1622,64,282,702560,2020-08-10,Transport,Field visit transportation
1623,2,229,954130,2022-08-27,Printing,Banner production
1624,206,46,478339,2023-09-05,Transport,Public transport for beneficiaries
1625,17,15,1660522,2023-08-10,Printing,Training material duplication
1626,224,303,998624,2022-02-09,Supplies,Cleaning supplies
1627,153,377,821194,2022-09-17,Food,Meal provisions for volunteers
1628,115,379,1916362,2020-02-11,Supplies,Medical supplies
1629,31,399,1105874,2020-06-03,Equipment,Computer equipment
1630,191,89,1872842,2022-10-02,Food,Food distribution supplies
1631,32,77,876368,2023-05-20,Transport,Vehicle maintenance
1632,198,18,1138761,2024-06-16,Printing,Banner production
1633,176,217,1683189,2020-06-08,Supplies,Event supplies
1634,181,160,1255450,2020-06-15,Equipment,Safety equipment
1635,164,81,1100672,2021-10-06,Equipment,Computer equipment
1636,47,292,872112,2022-09-16,Equipment,Computer equipment
1637,203,89,1917439,2020-05-23,Transport,Equipment delivery
1638,228,143,1459177,2023-11-15,Food,Nutrition program purchases
1639,278,161,972145,2024-04-19,Transport,Transportation for outreach
1640,279,155,409275,2022-05-27,Equipment,Safety equipment
1641,4,215,1316287,2020-10-08,Equipment,AV equipment rental
1642,45,24,896602,2024-05-23,Supplies,Event supplies
1643,194,40,945711,2024-12-17,Food,Meeting refreshments
1644,186,2,1388308,2021-05-18,Supplies,Office supplies
1645,275,248,716931,2020-02-28,Food,Refreshments for workshop
1646,179,256,995325,2024-12-07,Supplies,Packaging materials
1647,97,280,1376375,2022-06-04,Supplies,Event supplies
1648,128,199,43214,2021-09-09,Printing,Banner production
1649,3,207,1099697,2023-04-21,Equipment,Photography equipment
1650,224,187,1290284,2021-11-23,Equipment,AV equipment rental
1651,87,208,606259,2020-07-22,Supplies,Event supplies
1652,94,204,791238,2021-01-18,Transport,Vehicle maintenance
1653,184,128,1282643,2021-03-22,Equipment,Tools and machinery
1654,62,358,1197710,2024-04-05,Transport,Vehicle maintenance
1655,212,283,446006,2022-06-18,Supplies,Cleaning supplies
1656,92,310,1845015,2020-08-25,Printing,Certificate printing
1657,5,187,1871054,2022-05-17,Equipment,Tools and machinery
1658,39,345,296948,2021-10-20,Equipment,Medical equipment
1659,288,122,1353340,2024-07-10,Printing,Banner production
1660,170,280,419046,2021-09-28,Equipment,Photography equipment
1661,293,372,1058284,2021-04-22,Supplies,Office supplies
1662,281,6,891484,2024-12-20,Food,Event dinner costs
1663,290,334,1053619,2024-02-04,Transport,Vehicle fuel costs
1664,20,38,724633,2020-04-07,Equipment,Sports equipment
1665,22,124,1320491,2023-07-17,Printing,Training material duplication
1666,209,245,41726,2024-07-13,Printing,Educational materials
1667,255,276,300957,2020-11-22,Supplies,Program supplies
1668,200,17,359014,2021-07-24,Food,Meeting refreshments
1669,28,49,736357,2021-09-25,Food,Event dinner costs
1670,128,30,607175,2023-11-03,Food,Nutrition program purchases
1671,241,185,948756,2022-04-28,Transport,Vehicle maintenance
1672,170,305,1402291,2020-01-28,Supplies,Event supplies
1673,177,46,398212,2021-12-06,Supplies,Program supplies
1674,116,259,800111,2022-10-20,Food,Refreshments for workshop
1675,173,357,733221,2023-07-25,Food,Nutrition program purchases
1676,181,253,382533,2023-01-20,Food,Nutrition program purchases
1677,161,302,396748,2021-07-28,Printing,Brochure printing
1678,99,189,75882,2023-04-25,Food,Catering for event
1679,260,22,96576,2020-02-14,Transport,Equipment delivery
1680,41,124,1107501,2023-10-13,Transport,Volunteer transportation
1681,85,111,1532780,2020-02-10,Supplies,Cleaning supplies
1682,168,349,575499,2021-11-27,Equipment,Communication devices
1683,196,399,893281,2020-11-05,Food,Nutrition program purchases
1684,124,353,1273141,2024-08-18,Supplies,Cleaning supplies
1685,228,237,226222,2020-04-09,Equipment,Photography equipment
1686,100,162,1610146,2024-05-22,Food,Emergency food relief
1687,247,99,1260724,2024-06-19,Food,Event dinner costs
1688,194,278,1003136,2023-10-06,Printing,Banner production
1689,70,352,612561,2020-08-24,Equipment,Medical equipment
1690,48,76,1305230,2023-08-21,Supplies,Cleaning supplies
1691,3,127,900748,2023-09-27,Transport,Volunteer transportation
1692,131,182,1539577,2020-11-26,Printing,Information booklet
1693,161,393,67753,2020-02-13,Supplies,Office supplies
1694,174,5,938049,2021-02-20,Transport,Volunteer transportation
1695,37,135,475256,2023-02-06,Transport,Vehicle maintenance
1696,88,104,1506830,2021-04-12,Food,Food distribution supplies
1697,290,347,1628045,2024-06-22,Printing,Banner production
1698,44,194,1083339,2021-05-08,Supplies,Office supplies
1699,238,350,241637,2021-06-08,Equipment,Medical equipment
1700,207,232,1059170,2024-06-03,Supplies,Cleaning supplies
1701,75,251,1398180,2020-06-19,Transport,Staff per diem
1702,43,270,929144,2022-08-07,Equipment,Sports equipment
1703,130,313,1980170,2024-09-04,Food,Event dinner costs
1704,103,3,867586,2023-04-15,Equipment,AV equipment rental
1705,113,204,280801,2021-07-14,Supplies,Registration materials
1706,1,29,1586368,2023-03-10,Transport,Staff travel expenses
1707,199,19,1652185,2024-06-04,Food,Participant snacks
1708,212,233,1157922,2023-04-08,Equipment,Office furniture
1709,167,98,259453,2023-12-08,Food,Participant snacks
1710,218,114,793764,2022-03-19,Equipment,Communication devices
1711,181,263,376372,2024-03-26,Transport,Field visit transportation
1712,124,64,445277,2021-06-10,Transport,Vehicle fuel costs
1713,121,132,1531649,2023-04-24,Printing,Forms and documentation
1714,99,182,107820,2022-07-07,Food,Emergency food relief
1715,243,34,1268938,2022-04-11,Supplies,Medical supplies
1716,138,324,1391066,2024-08-08,Printing,Newsletter printing
1717,129,221,1466306,2021-02-27,Food,Catering for event
1718,52,20,1702504,2022-10-26,Transport,Equipment delivery
1719,211,387,1243003,2021-04-16,Equipment,Office furniture
1720,16,45,315455,2024-06-01,Printing,Report printing
1721,273,190,1669970,2024-01-19,Food,Catering for event
1722,87,367,779539,2020-12-08,Transport,Staff per diem
1723,260,173,1766332,2020-04-03,Food,Event dinner costs
1724,248,293,1739830,2024-10-14,Supplies,Cleaning supplies
1725,270,301,1343054,2024-06-27,Printing,Educational materials
1726,72,184,561074,2020-11-09,Printing,Information booklet
1727,134,37,1887038,2023-07-12,Transport,Vehicle maintenance
1728,8,66,1435728,2024-11-27,Supplies,Registration materials
1729,300,80,955051,2024-02-09,Supplies,First aid kit
1730,191,230,1866755,2024-03-14,Printing,Newsletter printing
1731,84,326,1673098,2020-09-21,Transport,Equipment delivery
1732,29,129,1510348,2022-04-23,Transport,Staff per diem
1733,148,335,1327658,2020-06-07,Printing,Awareness campaign materials
1734,64,117,166245,2020-03-16,Transport,Logistics and shipping
1735,79,275,1154481,2023-05-22,Equipment,Laboratory equipment
1736,4,52,1979921,2022-06-27,Printing,Certificate printing
1737,25,337,1653206,2020-12-01,Supplies,Workshop materials
1738,208,149,1616128,2020-12-05,Supplies,Program supplies
1739,112,32,904266,2024-12-28,Transport,Volunteer transportation
1740,224,106,74848,2023-02-24,Food,Participant snacks
1741,203,257,111534,2023-11-01,Food,Catering for event
1742,197,220,1034253,2020-04-20,Supplies,Office supplies
1743,27,88,369477,2020-02-06,Transport,Transportation for outreach
1744,290,17,336598,2024-02-28,Food,Nutrition program purchases
1745,284,304,158450,2020-04-22,Food,Meeting refreshments
1746,178,154,417985,2021-06-06,Supplies,First aid kit
1747,273,322,1863904,2022-01-21,Printing,Information booklet
1748,221,41,46748,2022-09-23,Supplies,Educational supplies
1749,287,152,1512399,2021-03-13,Food,Meeting refreshments
1750,16,150,174981,2021-06-04,Supplies,Packaging materials
1751,155,106,282337,2023-04-09,Food,Food distribution supplies
1752,114,14,303058,2022-05-21,Food,Food distribution supplies
1753,181,366,1518894,2023-02-24,Transport,Staff per diem
1754,279,154,1256711,2022-09-25,Printing,Awareness campaign materials
1755,234,159,695501,2023-11-05,Printing,Banner production
1756,148,283,561420,2022-09-22,Supplies,First aid kit
1757,84,95,1834264,2022-05-15,Supplies,Event supplies
1758,167,111,1649804,2024-01-11,Transport,Logistics and shipping
1759,163,325,421962,2020-10-12,Supplies,Medical supplies
1760,155,374,699315,2021-04-13,Equipment,Office furniture
1761,159,336,1011360,2022-10-28,Supplies,Program supplies
1762,283,44,1449800,2020-05-05,Supplies,Registration materials
1763,286,255,27930,2023-06-24,Printing,Newsletter printing
1764,202,90,699224,2020-10-09,Equipment,Communication devices
1765,199,118,626204,2020-01-18,Food,Food distribution supplies
1766,53,169,790661,2022-04-12,Food,Nutrition program purchases
1767,127,221,1840873,2024-03-05,Printing,Forms and documentation
1768,61,145,671739,2021-11-13,Transport,Vehicle maintenance
1769,83,269,1369607,2020-05-03,Food,Nutrition program purchases
1770,64,322,1322574,2022-08-04,Supplies,Event supplies
