ev_id,event_id,volunteer_id,participation_status,hours_volunteered
18520,567,2638,REGISTERED,0
18521,452,457,ABSENT,0
18522,758,595,ABSENT,0
18523,557,1925,ABSENT,0
18524,3625,1220,ABSENT,0
18525,439,2419,REGISTERED,0
18526,1785,2470,ABSENT,0
18527,3819,736,REGISTERED,0
18528,2940,2940,ABSENT,0
18529,609,1563,REGISTERED,0
18530,2927,77,ABSENT,0
18531,596,2638,REGISTERED,0
18532,3602,2817,ABSENT,0
18533,3523,1411,ABSENT,0
18534,463,51,ABSENT,0
18535,3998,426,REGISTERED,0
18536,394,1,ATTENDED,4
18537,3113,2642,ABSENT,0
18538,3724,2531,REGISTERED,0
18539,599,386,ATTENDED,8
18540,474,2970,ATTENDED,3
18541,3887,1170,ABSENT,0
18542,2374,1299,REGISTERED,0
18543,141,2670,REGISTERED,0
18544,3499,2238,ATTENDED,11
18545,72,2834,ABSENT,0
18546,958,548,REGISTERED,0
18547,3786,1705,REGISTERED,0
18548,2889,1823,REGISTERED,0
18549,1542,592,REGISTERED,0
18550,1816,84,REGISTERED,0
18551,3395,776,ABSENT,0
18552,1581,713,REGISTERED,0
18553,340,804,ATTENDED,11
18554,3593,1395,REGISTERED,0
18555,294,2214,ATTENDED,1
18556,2993,2767,REGISTERED,0
18557,1818,1869,REGISTERED,0
18558,1572,153,ABSENT,0
18559,970,907,ATTENDED,6
18560,2716,1350,ABSENT,0
18561,246,1994,ATTENDED,11
18562,193,1167,ATTENDED,1
18563,3089,1106,ABSENT,0
18564,3308,2795,ATTENDED,8
18565,3001,2391,ABSENT,0
18566,2403,159,ABSENT,0
18567,3559,1278,ABSENT,0
18568,2374,2257,REGISTERED,0
18569,3292,2196,ATTENDED,12
18570,2352,2608,REGISTERED,0
18571,217,388,REGISTERED,0
18572,2902,2136,ATTENDED,2
18573,39,2668,ABSENT,0
18574,2411,503,ABSENT,0
18575,225,1781,ABSENT,0
18576,3674,2888,ATTENDED,6
18577,893,1425,ABSENT,0
18578,3818,158,ATTENDED,3
18579,2247,1054,REGISTERED,0
18580,3313,23,ATTENDED,9
18581,1858,8,REGISTERED,0
18582,70,402,ATTENDED,8
18583,198,1557,REGISTERED,0
18584,3152,869,ATTENDED,12
18585,1118,1383,ABSENT,0
18586,2207,2801,ATTENDED,11
18587,1924,288,ABSENT,0
18588,3979,1225,REGISTERED,0
18589,2135,353,ABSENT,0
18590,1649,695,ATTENDED,5
18591,2470,436,ATTENDED,7
18592,2398,2627,ATTENDED,3
18593,2233,593,ATTENDED,2
18594,2556,2099,ATTENDED,9
18595,1681,795,ATTENDED,11
18596,1805,1947,ABSENT,0
18597,1304,2573,ABSENT,0
18598,2876,895,ABSENT,0
18599,3854,1892,REGISTERED,0
18600,3195,235,ABSENT,0
18601,2101,810,REGISTERED,0
18602,1192,81,ATTENDED,7
18603,3170,380,REGISTERED,0
18604,1688,1757,ABSENT,0
18605,1248,2502,REGISTERED,0
18606,1847,428,ATTENDED,2
18607,1911,217,ABSENT,0
18608,3339,2888,REGISTERED,0
18609,3395,752,ATTENDED,11
18610,539,604,ABSENT,0
18611,641,2304,REGISTERED,0
18612,3017,2031,REGISTERED,0
18613,2928,1449,ATTENDED,2
18614,834,73,ATTENDED,6
18615,2919,2425,REGISTERED,0
18616,3154,2632,REGISTERED,0
18617,85,51,ABSENT,0
18618,738,1047,ATTENDED,5
18619,3730,1115,ABSENT,0
18620,2503,2451,ATTENDED,4
18621,1767,178,ATTENDED,4
18622,3534,612,ABSENT,0
18623,993,1825,ABSENT,0
18624,3919,939,ATTENDED,9
18625,2815,987,ATTENDED,4
18626,1823,2743,ATTENDED,9
18627,2392,48,ATTENDED,5
18628,1052,559,REGISTERED,0
18629,587,1367,ATTENDED,9
18630,2062,1868,ABSENT,0
18631,2575,136,ABSENT,0
18632,2084,2066,ATTENDED,9
18633,95,1991,ABSENT,0
18634,3645,1476,ABSENT,0
18635,3235,1392,ABSENT,0
18636,2390,621,REGISTERED,0
18637,210,2152,ABSENT,0
18638,1314,2441,ATTENDED,9
18639,3838,1149,ABSENT,0
18640,805,2608,REGISTERED,0
18641,1413,2878,ATTENDED,2
18642,3801,1384,ATTENDED,10
18643,230,1182,REGISTERED,0
18644,2974,2953,ATTENDED,2
18645,1455,1664,ABSENT,0
18646,3489,2750,REGISTERED,0
18647,157,1500,ABSENT,0
18648,3402,2263,ABSENT,0
18649,3852,2704,ATTENDED,12
18650,1770,306,ATTENDED,11
18651,1929,2822,ABSENT,0
18652,3765,1122,ABSENT,0
18653,1772,850,ATTENDED,3
18654,2850,2412,REGISTERED,0
18655,3434,627,ATTENDED,2
18656,2515,1819,ABSENT,0
18657,1403,133,ATTENDED,10
18658,2787,2577,ATTENDED,8
18659,518,2704,ATTENDED,9
18660,2747,2691,REGISTERED,0
18661,1051,2854,ABSENT,0
18662,2569,893,REGISTERED,0
18663,1257,2619,ABSENT,0
18664,2955,301,ATTENDED,2
18665,2829,2192,ABSENT,0
18666,709,866,REGISTERED,0
18667,1757,1925,REGISTERED,0
18668,1470,287,ABSENT,0
18669,744,1965,REGISTERED,0
18670,3308,1455,ABSENT,0
18671,251,2266,ATTENDED,2
18672,828,495,REGISTERED,0
18673,3732,2693,REGISTERED,0
18674,3308,1478,ABSENT,0
18675,3731,1075,ATTENDED,5
18676,1576,30,ATTENDED,11
18677,2611,1744,ABSENT,0
18678,850,915,ABSENT,0
18679,3866,349,ATTENDED,8
18680,1736,2080,ABSENT,0
18681,1136,2695,ABSENT,0
18682,39,339,ATTENDED,2
18683,2197,1487,ABSENT,0
18684,3226,1154,REGISTERED,0
18685,3977,1671,ABSENT,0
18686,1797,95,ABSENT,0
18687,2355,891,ATTENDED,9
18688,3396,563,REGISTERED,0
18689,3078,103,ATTENDED,8
18690,3637,1413,ABSENT,0
18691,1438,149,ATTENDED,5
18692,896,2342,ATTENDED,10
18693,1525,2705,ABSENT,0
18694,292,668,ABSENT,0
18695,2567,1876,ATTENDED,11
18696,3423,1271,ABSENT,0
18697,2711,1102,ABSENT,0
18698,2109,604,ATTENDED,10
18699,1879,896,ABSENT,0
18700,3400,1271,ATTENDED,9
18701,2914,1450,REGISTERED,0
18702,1839,317,ABSENT,0
18703,3028,2952,ATTENDED,9
18704,2201,1575,ABSENT,0
18705,3034,711,ABSENT,0
18706,2734,1212,REGISTERED,0
18707,1882,2657,REGISTERED,0
18708,1965,2981,ATTENDED,7
18709,148,1308,REGISTERED,0
18710,1779,409,ATTENDED,4
18711,3340,350,ABSENT,0
18712,777,339,ATTENDED,2
18713,241,1939,ATTENDED,10
18714,292,2788,ATTENDED,4
18715,248,2452,REGISTERED,0
18716,3662,449,ATTENDED,12
18717,1411,2320,ABSENT,0
18718,2580,131,REGISTERED,0
18719,333,626,ABSENT,0
18720,345,2253,ABSENT,0
18721,590,150,ABSENT,0
18722,2583,1817,REGISTERED,0
18723,840,1357,ABSENT,0
18724,239,1590,ABSENT,0
18725,218,163,REGISTERED,0
18726,1447,1489,REGISTERED,0
18727,1367,2403,ABSENT,0
18728,1892,521,ABSENT,0
18729,2750,858,REGISTERED,0
18730,1060,306,ATTENDED,8
18731,2959,925,ATTENDED,1
18732,1049,2666,ABSENT,0
18733,1022,2129,ATTENDED,4
18734,265,2028,ABSENT,0
18735,1451,1574,ABSENT,0
18736,1383,548,ABSENT,0
18737,3272,2858,ATTENDED,2
18738,3480,1004,ATTENDED,4
18739,186,484,ABSENT,0
18740,653,2593,ATTENDED,4
18741,3191,1831,ATTENDED,2
18742,1328,2613,REGISTERED,0
18743,1888,971,ABSENT,0
18744,1128,2227,ABSENT,0
18745,3946,340,REGISTERED,0
18746,1555,2268,REGISTERED,0
18747,2911,33,ATTENDED,2
18748,2641,717,REGISTERED,0
18749,2494,2815,ATTENDED,6
18750,2521,2923,ABSENT,0
18751,1912,2000,REGISTERED,0
18752,209,1042,REGISTERED,0
18753,2433,1139,REGISTERED,0
18754,1188,2811,ATTENDED,5
18755,1400,175,REGISTERED,0
18756,1698,591,ABSENT,0
18757,508,874,REGISTERED,0
18758,291,1505,ABSENT,0
18759,2413,706,REGISTERED,0
18760,3014,886,ATTENDED,6
18761,3447,775,ABSENT,0
18762,938,2922,ATTENDED,8
18763,2086,2130,ABSENT,0
18764,1702,2233,ATTENDED,6
18765,3380,1218,ATTENDED,5
18766,1139,2813,REGISTERED,0
18767,1627,1816,ABSENT,0
18768,379,2626,ATTENDED,6
18769,339,1182,REGISTERED,0
18770,3669,1532,ABSENT,0
18771,2704,823,REGISTERED,0
18772,1078,2337,REGISTERED,0
18773,1109,233,REGISTERED,0
18774,508,1633,ABSENT,0
18775,3043,1573,ATTENDED,10
18776,1642,2217,ABSENT,0
18777,1495,417,ABSENT,0
18778,2939,1507,ABSENT,0
18779,327,2717,ATTENDED,11
18780,3986,2717,ATTENDED,11
18781,188,1880,ATTENDED,5
18782,169,987,ATTENDED,10
18783,2522,1644,REGISTERED,0
18784,1648,2256,ABSENT,0
18785,2120,583,ABSENT,0
18786,1699,1464,ATTENDED,10
18787,3579,1645,REGISTERED,0
18788,475,2292,REGISTERED,0
18789,1440,1358,REGISTERED,0
18790,1835,1321,ABSENT,0
18791,1538,143,ABSENT,0
18792,1017,1155,ABSENT,0
18793,3395,153,REGISTERED,0
18794,2396,966,ABSENT,0
18795,1748,1050,REGISTERED,0
18796,1638,219,REGISTERED,0
18797,1034,1375,REGISTERED,0
18798,2429,158,ABSENT,0
18799,1876,1094,ABSENT,0
18800,692,1082,ATTENDED,2
18801,1417,2937,REGISTERED,0
18802,1940,1471,REGISTERED,0
18803,2819,2298,REGISTERED,0
18804,1613,1096,REGISTERED,0
18805,1208,2256,REGISTERED,0
18806,3753,58,ABSENT,0
18807,1168,110,ATTENDED,6
18808,192,2531,ABSENT,0
18809,2950,648,ATTENDED,6
18810,1523,612,ABSENT,0
18811,859,1076,ABSENT,0
18812,2446,1358,ABSENT,0
18813,2187,2058,ABSENT,0
18814,631,1772,ABSENT,0
18815,3964,2720,ABSENT,0
18816,3255,1255,ATTENDED,1
18817,1712,1099,ABSENT,0
18818,1698,835,ABSENT,0
18819,686,524,ATTENDED,6
18820,1816,2240,REGISTERED,0
18821,325,23,ATTENDED,3
18822,407,2202,ATTENDED,12
18823,150,2127,REGISTERED,0
18824,2597,2568,ABSENT,0
18825,3239,591,REGISTERED,0
18826,494,2308,ABSENT,0
18827,3228,791,REGISTERED,0
18828,3022,1708,ATTENDED,11
18829,2931,796,ATTENDED,10
18830,2070,1849,ATTENDED,4
18831,2220,685,ATTENDED,7
18832,1406,215,ATTENDED,12
18833,1767,1419,ABSENT,0
18834,3302,1387,ATTENDED,9
18835,1519,1991,REGISTERED,0
18836,215,117,REGISTERED,0
18837,3929,607,ATTENDED,12
18838,1165,1388,ATTENDED,5
18839,2583,1175,REGISTERED,0
18840,3289,2707,ABSENT,0
18841,572,1696,ATTENDED,3
18842,1976,1496,ABSENT,0
18843,2197,1234,ABSENT,0
18844,1860,2267,ABSENT,0
18845,3485,2880,ABSENT,0
18846,2635,1111,REGISTERED,0
18847,644,390,ATTENDED,11
18848,3840,2691,REGISTERED,0
18849,2202,1148,REGISTERED,0
18850,2580,311,REGISTERED,0
18851,3560,2884,ABSENT,0
18852,3660,13,ABSENT,0
18853,3599,2185,ATTENDED,2
18854,2011,2988,ABSENT,0
18855,1751,2773,ATTENDED,1
18856,1812,1980,ABSENT,0
18857,1609,2472,REGISTERED,0
18858,1163,134,ATTENDED,10
18859,3762,140,REGISTERED,0
18860,180,1080,REGISTERED,0
18861,2626,824,REGISTERED,0
18862,3734,370,REGISTERED,0
18863,2554,879,ATTENDED,10
18864,303,897,REGISTERED,0
18865,3234,2280,ABSENT,0
18866,2840,1655,ATTENDED,4
18867,3673,609,REGISTERED,0
18868,815,2256,REGISTERED,0
18869,45,212,REGISTERED,0
18870,2377,1661,REGISTERED,0
18871,438,1182,REGISTERED,0
18872,77,1545,REGISTERED,0
18873,1575,1710,ATTENDED,11
18874,1720,1817,ATTENDED,7
18875,746,1954,REGISTERED,0
18876,2030,1478,REGISTERED,0
18877,1672,1581,ABSENT,0
18878,283,2266,ATTENDED,10
18879,3828,2159,ABSENT,0
18880,3759,580,REGISTERED,0
18881,1182,454,ATTENDED,6
18882,2454,967,ABSENT,0
18883,1682,910,ATTENDED,2
18884,2836,577,REGISTERED,0
18885,1381,1711,REGISTERED,0
18886,1167,1849,ABSENT,0
18887,3808,1453,REGISTERED,0
18888,1695,2257,ABSENT,0
18889,3953,1543,REGISTERED,0
18890,841,467,ATTENDED,5
18891,1615,235,ATTENDED,6
18892,2300,2969,REGISTERED,0
18893,3409,1643,ABSENT,0
18894,3386,1743,ABSENT,0
18895,1584,238,REGISTERED,0
18896,388,1001,ATTENDED,6
18897,989,1443,REGISTERED,0
18898,2316,1774,REGISTERED,0
18899,2789,146,ATTENDED,11
18900,1122,2439,ATTENDED,3
18901,133,1677,ABSENT,0
18902,2036,2517,ABSENT,0
18903,3247,2285,ABSENT,0
18904,2527,2225,ATTENDED,11
18905,2775,2595,REGISTERED,0
18906,3461,2342,ATTENDED,6
18907,1844,45,ATTENDED,11
18908,3473,1479,REGISTERED,0
18909,1057,1559,REGISTERED,0
18910,160,383,ATTENDED,9
18911,3953,867,ATTENDED,10
18912,2138,120,ATTENDED,4
18913,3654,1644,ABSENT,0
18914,1770,2343,ABSENT,0
18915,127,1849,ATTENDED,9
18916,2980,1466,ATTENDED,6
18917,344,1718,ABSENT,0
18918,3005,2934,ATTENDED,2
18919,2303,1316,ATTENDED,7
18920,2259,1263,REGISTERED,0
18921,1711,1701,REGISTERED,0
18922,2832,788,ABSENT,0
18923,2719,145,ABSENT,0
18924,2085,1499,ABSENT,0
18925,813,947,ABSENT,0
18926,3365,2791,ABSENT,0
18927,1524,1877,ATTENDED,2
18928,2988,2023,ABSENT,0
18929,3536,416,REGISTERED,0
18930,256,946,ABSENT,0
18931,312,1611,REGISTERED,0
18932,400,1905,REGISTERED,0
18933,1053,1611,REGISTERED,0
18934,2585,312,REGISTERED,0
18935,3858,2826,REGISTERED,0
18936,1704,2063,ABSENT,0
18937,147,2410,ABSENT,0
18938,2163,1700,ATTENDED,4
18939,2358,2391,ABSENT,0
18940,254,2911,REGISTERED,0
18941,2746,2655,REGISTERED,0
18942,252,984,ABSENT,0
18943,117,1652,ATTENDED,11
18944,1772,1155,ATTENDED,1
18945,1321,354,ATTENDED,9
18946,2476,1384,ATTENDED,10
18947,396,1892,REGISTERED,0
18948,374,1886,ABSENT,0
18949,411,1166,ABSENT,0
18950,2456,2262,ATTENDED,11
18951,1932,2238,ATTENDED,12
18952,1128,1841,REGISTERED,0
18953,2135,1588,REGISTERED,0
18954,65,130,ATTENDED,10
18955,349,1904,REGISTERED,0
18956,3183,1482,REGISTERED,0
18957,3778,1111,REGISTERED,0
18958,529,1509,ABSENT,0
18959,2185,1428,ATTENDED,10
18960,3207,951,ATTENDED,9
18961,2294,206,REGISTERED,0
18962,2357,1954,REGISTERED,0
18963,1985,1240,REGISTERED,0
18964,3098,108,ATTENDED,2
18965,2762,2617,ABSENT,0
18966,2718,2785,ABSENT,0
18967,3822,2077,REGISTERED,0
18968,503,2884,REGISTERED,0
18969,349,2699,ABSENT,0
18970,2687,335,REGISTERED,0
18971,3873,2074,ABSENT,0
18972,655,2146,ATTENDED,10
18973,2289,816,REGISTERED,0
18974,338,1249,ATTENDED,3
18975,3606,2619,ATTENDED,5
18976,59,128,ATTENDED,7
18977,3036,2700,REGISTERED,0
18978,2340,875,REGISTERED,0
18979,3091,696,ATTENDED,11
18980,3125,1867,REGISTERED,0
18981,2850,1450,REGISTERED,0
18982,304,1779,ATTENDED,6
18983,3983,942,ATTENDED,8
18984,1253,992,ATTENDED,4
18985,3265,1904,ABSENT,0
18986,3956,958,REGISTERED,0
18987,508,2523,ATTENDED,5
18988,1948,2177,ABSENT,0
18989,983,108,ATTENDED,2
18990,1463,224,ATTENDED,1
18991,3478,1717,ABSENT,0
18992,2153,682,ATTENDED,9
18993,967,2286,ATTENDED,7
18994,231,917,ABSENT,0
18995,3617,479,REGISTERED,0
18996,2519,1062,REGISTERED,0
18997,1703,1363,ABSENT,0
18998,2820,1771,REGISTERED,0
18999,1833,2626,REGISTERED,0
19000,1282,144,ATTENDED,7
19001,790,1580,REGISTERED,0
19002,3095,84,REGISTERED,0
19003,2274,1620,REGISTERED,0
19004,2425,1700,ATTENDED,7
19005,323,2995,ATTENDED,4
19006,2035,519,ABSENT,0
19007,521,2320,REGISTERED,0
19008,210,606,ATTENDED,1
19009,1600,854,ABSENT,0
19010,1406,1219,REGISTERED,0
19011,2510,1456,REGISTERED,0
19012,3338,153,ATTENDED,10
19013,1471,715,ABSENT,0
19014,535,423,ABSENT,0
19015,884,1494,ABSENT,0
19016,168,1782,ABSENT,0
19017,482,416,REGISTERED,0
19018,2146,1400,ABSENT,0
19019,3355,1333,REGISTERED,0
19020,1878,2592,ABSENT,0
19021,1645,464,ABSENT,0
19022,3742,1968,ATTENDED,6
19023,2040,2137,REGISTERED,0
19024,1452,771,ABSENT,0
19025,1804,990,ATTENDED,5
19026,2525,1448,ATTENDED,6
19027,132,2891,ATTENDED,4
19028,694,1877,ATTENDED,5
19029,3853,60,REGISTERED,0
19030,3251,2763,REGISTERED,0
19031,1039,2500,ABSENT,0
19032,213,1716,ABSENT,0
19033,106,71,ATTENDED,10
19034,2906,1525,ATTENDED,12
19035,2174,2165,ABSENT,0
19036,1007,554,ABSENT,0
19037,1180,363,ATTENDED,5
19038,1700,1831,ATTENDED,9
19039,2013,1050,ATTENDED,10
19040,71,1501,ABSENT,0
19041,2832,2421,ABSENT,0
19042,3896,336,ABSENT,0
19043,3265,357,ABSENT,0
19044,35,392,ABSENT,0
19045,1355,147,ATTENDED,3
19046,1302,1741,ATTENDED,5
19047,1443,803,ATTENDED,2
19048,1036,2344,REGISTERED,0
19049,1720,827,ABSENT,0
19050,1271,1487,REGISTERED,0
19051,2833,44,ABSENT,0
19052,2296,2952,REGISTERED,0
19053,1219,1152,REGISTERED,0
19054,2502,2973,REGISTERED,0
19055,2678,484,ATTENDED,4
19056,3789,1320,ABSENT,0
19057,643,2706,ABSENT,0
19058,3704,2546,ABSENT,0
19059,3522,2946,ABSENT,0
19060,3160,1177,REGISTERED,0
19061,16,2247,REGISTERED,0
19062,1354,100,ATTENDED,10
19063,841,1918,ABSENT,0
19064,3459,305,ATTENDED,9
19065,1476,2819,REGISTERED,0
19066,2650,1841,REGISTERED,0
19067,1419,514,ABSENT,0
19068,3771,1652,ATTENDED,4
19069,3499,722,REGISTERED,0
19070,1483,161,ABSENT,0
19071,3147,440,REGISTERED,0
19072,2685,1464,ABSENT,0
19073,3330,2842,REGISTERED,0
19074,1846,645,ATTENDED,9
19075,3534,1012,ABSENT,0
19076,2151,2686,REGISTERED,0
19077,311,2471,ATTENDED,3
19078,2204,1934,ABSENT,0
19079,206,99,ABSENT,0
19080,3226,2919,REGISTERED,0
19081,3608,654,ATTENDED,1
19082,3843,1873,ATTENDED,3
19083,360,1566,REGISTERED,0
19084,167,1009,ATTENDED,9
19085,1512,253,ABSENT,0
19086,42,977,ABSENT,0
19087,2395,1436,REGISTERED,0
19088,1004,1127,ATTENDED,2
19089,3651,1463,ABSENT,0
19090,455,421,REGISTERED,0
19091,3371,2755,ABSENT,0
19092,1140,1803,ATTENDED,12
19093,745,231,ATTENDED,7
19094,2130,2337,ATTENDED,2
19095,461,850,ATTENDED,8
19096,1214,809,REGISTERED,0
19097,1621,2096,ABSENT,0
19098,2865,454,ABSENT,0
19099,839,285,ATTENDED,1
19100,1260,2043,REGISTERED,0
19101,792,1517,REGISTERED,0
19102,3075,1159,ATTENDED,3
19103,2801,2356,ATTENDED,11
19104,2217,1883,ABSENT,0
19105,2903,399,REGISTERED,0
19106,2741,230,REGISTERED,0
19107,517,598,ATTENDED,10
19108,3656,1461,REGISTERED,0
19109,2994,2276,REGISTERED,0
19110,3300,556,ABSENT,0
19111,330,2666,REGISTERED,0
19112,1471,2341,REGISTERED,0
19113,1680,975,ABSENT,0
19114,3021,1978,ATTENDED,5
19115,2864,1267,ABSENT,0
19116,2776,1692,REGISTERED,0
19117,1696,2554,ATTENDED,10
19118,2014,537,ABSENT,0
19119,3714,2272,ABSENT,0
19120,2375,576,REGISTERED,0
19121,2221,1053,REGISTERED,0
19122,538,999,ABSENT,0
19123,345,750,ATTENDED,2
19124,488,2128,REGISTERED,0
19125,2826,2212,REGISTERED,0
19126,2639,968,ATTENDED,5
19127,3548,604,ATTENDED,3
19128,1867,2531,REGISTERED,0
19129,3224,1683,REGISTERED,0
19130,1901,2573,ATTENDED,1
19131,533,1662,ABSENT,0
19132,1204,2045,ABSENT,0
19133,2147,2031,ATTENDED,4
19134,300,1152,ATTENDED,11
19135,3731,1176,ABSENT,0
19136,1730,351,ABSENT,0
19137,377,1051,ABSENT,0
19138,2754,1479,REGISTERED,0
19139,3563,1729,REGISTERED,0
19140,3642,1622,ATTENDED,10
19141,2724,2444,ATTENDED,1
19142,854,2935,ABSENT,0
19143,2890,848,ABSENT,0
19144,3206,841,ABSENT,0
19145,2967,2614,REGISTERED,0
19146,2093,568,REGISTERED,0
19147,2072,2803,REGISTERED,0
19148,3999,2330,ATTENDED,6
19149,1425,567,ATTENDED,11
19150,1776,880,ABSENT,0
19151,2949,1071,ATTENDED,11
19152,1978,2485,ATTENDED,1
19153,3995,894,ATTENDED,11
19154,2978,1863,ATTENDED,8
19155,197,2987,ATTENDED,2
19156,3216,2902,ABSENT,0
19157,1970,1830,ATTENDED,4
19158,384,2458,ABSENT,0
19159,3223,2959,ATTENDED,11
19160,3786,2282,ATTENDED,9
19161,3812,1533,ABSENT,0
19162,546,687,REGISTERED,0
19163,2450,281,ATTENDED,10
19164,2454,949,ABSENT,0
19165,2481,2893,ABSENT,0
19166,312,599,REGISTERED,0
19167,2702,901,ABSENT,0
19168,2643,1741,ATTENDED,2
19169,558,406,REGISTERED,0
19170,2637,974,ATTENDED,12
19171,972,1370,ABSENT,0
19172,1876,788,ABSENT,0
19173,1436,1999,ABSENT,0
19174,209,1951,ABSENT,0
19175,1532,776,ABSENT,0
19176,122,2420,REGISTERED,0
19177,3396,911,ATTENDED,3
19178,1914,2773,REGISTERED,0
19179,3049,1739,REGISTERED,0
19180,2420,2567,ABSENT,0
19181,108,1164,ABSENT,0
19182,3995,2827,ATTENDED,5
19183,454,2725,REGISTERED,0
19184,2980,1002,REGISTERED,0
19185,229,2917,ATTENDED,5
19186,1372,2223,ABSENT,0
19187,1141,287,ABSENT,0
19188,1873,1225,ATTENDED,11
19189,1688,2322,ATTENDED,2
19190,1290,509,ABSENT,0
19191,952,844,REGISTERED,0
19192,3172,657,ATTENDED,3
19193,3980,2315,ATTENDED,3
19194,565,2089,REGISTERED,0
19195,400,628,REGISTERED,0
19196,3379,2095,ATTENDED,4
19197,2597,2395,ATTENDED,2
19198,1497,2477,ATTENDED,9
19199,2240,2936,REGISTERED,0
19200,183,2686,ATTENDED,7
19201,3648,676,REGISTERED,0
19202,2226,1991,ATTENDED,9
19203,2371,121,ABSENT,0
19204,420,830,REGISTERED,0
19205,1597,2131,REGISTERED,0
19206,2102,629,ATTENDED,11
19207,893,1610,ABSENT,0
19208,1344,74,REGISTERED,0
19209,1996,369,REGISTERED,0
19210,3837,2972,ATTENDED,5
19211,654,626,ABSENT,0
19212,1287,2400,REGISTERED,0
19213,1627,1704,ABSENT,0
19214,2651,2049,REGISTERED,0
19215,2629,59,ABSENT,0
19216,315,2731,ATTENDED,7
19217,1096,858,ATTENDED,12
19218,3390,2581,REGISTERED,0
19219,685,395,ATTENDED,4
19220,1957,581,ABSENT,0
19221,664,750,ABSENT,0
19222,964,1105,ATTENDED,11
19223,296,650,ATTENDED,6
19224,3495,45,REGISTERED,0
19225,448,580,REGISTERED,0
19226,3198,2776,ATTENDED,9
19227,1199,1082,REGISTERED,0
19228,3226,680,REGISTERED,0
19229,1742,288,REGISTERED,0
19230,1961,1187,REGISTERED,0
19231,1034,1987,REGISTERED,0
19232,1860,1093,ATTENDED,2
19233,3175,1973,REGISTERED,0
19234,1971,2100,REGISTERED,0
19235,1790,1953,REGISTERED,0
19236,166,967,REGISTERED,0
19237,31,2617,REGISTERED,0
19238,208,2977,ABSENT,0
19239,72,206,ABSENT,0
19240,1513,184,ATTENDED,3
19241,2727,1688,ABSENT,0
19242,1539,1327,ATTENDED,6
19243,3626,979,REGISTERED,0
19244,3727,1666,ATTENDED,7
19245,3815,331,ATTENDED,11
19246,2704,438,REGISTERED,0
19247,1473,1951,ATTENDED,2
19248,3776,2257,ABSENT,0
19249,1073,2800,REGISTERED,0
19250,2906,194,ATTENDED,4
19251,3190,363,ATTENDED,1
19252,1398,2720,REGISTERED,0
19253,3589,2887,ABSENT,0
19254,20,2384,ABSENT,0
19255,1449,1183,ABSENT,0
19256,1222,437,ABSENT,0
19257,1157,1729,ABSENT,0
19258,1809,1224,ATTENDED,2
19259,3032,2343,REGISTERED,0
19260,1167,17,REGISTERED,0
19261,3621,2652,REGISTERED,0
19262,3271,2748,REGISTERED,0
19263,1661,910,REGISTERED,0
19264,2314,88,ABSENT,0
19265,3838,1110,ATTENDED,8
19266,406,1321,REGISTERED,0
19267,1016,2458,ATTENDED,8
19268,2916,634,ABSENT,0
19269,2402,840,REGISTERED,0
19270,2898,969,ATTENDED,9
19271,2609,380,ATTENDED,4
19272,1532,2197,REGISTERED,0
19273,3260,2815,REGISTERED,0
19274,2447,1908,ATTENDED,6
19275,2450,1661,ABSENT,0
19276,2076,737,REGISTERED,0
19277,790,371,ABSENT,0
19278,1779,2986,ABSENT,0
19279,1625,2233,REGISTERED,0
19280,1366,1204,ABSENT,0
19281,791,1795,ATTENDED,9
19282,2541,1662,ATTENDED,12
19283,1060,2491,ATTENDED,3
19284,636,1977,ABSENT,0
19285,3206,1255,REGISTERED,0
19286,1681,2707,ABSENT,0
19287,2796,1159,ABSENT,0
19288,353,30,REGISTERED,0
19289,1158,1445,ATTENDED,1
19290,1075,1918,ABSENT,0
19291,2654,2595,ATTENDED,8
19292,3719,2541,ABSENT,0
19293,3803,1936,ATTENDED,6
19294,1245,2225,ABSENT,0
19295,2570,43,ABSENT,0
19296,1220,174,ABSENT,0
19297,857,328,ABSENT,0
19298,1516,1962,ATTENDED,4
19299,3542,2249,ABSENT,0
19300,2187,451,REGISTERED,0
19301,1306,2778,REGISTERED,0
19302,2341,2624,REGISTERED,0
19303,3797,1186,ATTENDED,1
19304,3987,651,ATTENDED,12
19305,3902,1540,REGISTERED,0
19306,2493,1275,ABSENT,0
19307,3828,1694,ATTENDED,12
19308,3188,205,ABSENT,0
19309,3022,1594,ATTENDED,4
19310,2746,2068,ABSENT,0
19311,3202,2029,ATTENDED,9
19312,1416,2123,ATTENDED,2
19313,622,2416,ABSENT,0
19314,3027,2550,REGISTERED,0
19315,100,1655,ATTENDED,10
19316,2746,81,ATTENDED,2
19317,3947,1437,ABSENT,0
19318,2108,2365,ATTENDED,10
19319,758,327,ATTENDED,11
19320,986,2451,ATTENDED,9
19321,1861,624,ABSENT,0
19322,180,862,ATTENDED,2
19323,3515,2264,ABSENT,0
19324,3434,1620,ATTENDED,12
19325,2175,292,REGISTERED,0
19326,3217,119,REGISTERED,0
19327,2956,1375,ATTENDED,10
19328,1439,2407,ATTENDED,5
19329,3142,637,REGISTERED,0
19330,3719,208,ABSENT,0
19331,791,816,ATTENDED,4
19332,1708,397,ABSENT,0
19333,3210,1087,ATTENDED,8
19334,2056,1383,ABSENT,0
19335,18,459,REGISTERED,0
19336,2191,2679,ATTENDED,7
19337,1178,2862,ABSENT,0
19338,3152,2194,REGISTERED,0
