donation_id,donor_id,project_id,donation_date,amount,payment_method,status,donation_comment
1667,226,198,2024-04-08 15:02:40,1026476,BANK_TRANSFER,RECEIVED,For the children's program
1668,1013,99,2020-11-06 12:25:22,1754062,CASH,REFUNDED,Annual contribution
1669,44,52,2022-05-28 06:23:17,2978110,CARD,REFUNDED,Matching donation program
1670,918,44,2024-12-15 02:22:34,2147012,BANK_TRANSFER,REFUNDED,Annual contribution
1671,785,243,2024-04-03 05:04:37,2540775,BANK_TRANSFER,REFUNDED,Supporting women's empowerment
1672,1163,163,2024-12-22 15:16:33,297465,CARD,REFUNDED,Supporting women's empowerment
1673,642,211,2024-12-23 22:11:31,1950089,CARD,PENDING,For emergency relief
1674,140,283,2020-02-26 12:15:29,668907,BANK_TRANSFER,RECEIVED,Supporting community development
1675,1195,272,2021-12-27 11:26:39,1929212,BANK_TRANSFER,PENDING,Corporate social responsibility
1676,704,61,2024-11-24 08:24:52,1289613,BANK_TRANSFER,RECEIVED,In memory of a loved one
1677,293,137,2022-10-19 13:25:40,2743765,CARD,RECEIVED,Supporting women's empowerment
1678,313,136,2020-07-26 11:15:04,570773,CARD,REFUNDED,For clean water initiative
1679,135,111,2020-01-27 18:36:56,1892356,BANK_TRANSFER,REFUNDED,Keep up the great work!
1680,157,70,2023-05-28 02:48:52,889300,BANK_TRANSFER,RECEIVED,In honor of International Day
1681,537,215,2023-05-08 01:06:46,2784610,BANK_TRANSFER,RECEIVED,Quarterly donation
1682,589,136,2021-11-18 20:11:28,1588461,BANK_TRANSFER,PENDING,Quarterly donation
1683,138,132,2021-09-05 04:48:51,315454,CARD,RECEIVED,For emergency relief
1684,950,126,2024-12-24 20:57:43,355868,CASH,PENDING,Corporate social responsibility
1685,961,103,2021-01-09 21:26:50,415550,BANK_TRANSFER,PENDING,Annual contribution
1686,1194,44,2024-08-24 19:25:01,339545,BANK_TRANSFER,RECEIVED,Matching donation program
1687,985,101,2024-02-10 13:51:38,900432,BANK_TRANSFER,RECEIVED,For the children's program
1688,526,201,2022-04-18 08:17:13,1557996,BANK_TRANSFER,PENDING,In honor of International Day
1689,580,136,2020-05-27 08:19:02,517376,CARD,REFUNDED,In memory of a loved one
1690,791,169,2021-07-22 13:41:10,25921,CASH,REFUNDED,Honored to contribute
1691,251,184,2024-12-15 00:40:16,84278,CARD,RECEIVED,For clean water initiative
1692,508,213,2024-01-28 12:43:11,38595,CASH,PENDING,For emergency relief
1693,1137,94,2021-08-13 13:00:51,132167,CARD,PENDING,For the children's program
1694,31,40,2022-10-02 02:36:59,2570421,CASH,PENDING,Corporate social responsibility
1695,297,189,2024-10-18 09:17:51,770061,BANK_TRANSFER,PENDING,Keep up the great work!
1696,234,202,2023-09-22 15:25:28,1849947,CARD,RECEIVED,In honor of International Day
1697,1182,274,2021-02-27 12:54:42,741071,BANK_TRANSFER,PENDING,Supporting community development
1698,366,20,2020-12-11 10:49:28,458965,BANK_TRANSFER,REFUNDED,Quarterly donation
1699,736,113,2022-02-05 18:37:17,904127,CASH,REFUNDED,Matching donation program
1700,819,275,2021-03-19 07:09:59,19460,BANK_TRANSFER,REFUNDED,For healthcare services
1701,638,115,2021-06-03 06:02:28,1979371,CARD,REFUNDED,Regular monthly donation
1702,109,276,2024-06-13 14:25:30,2059653,BANK_TRANSFER,RECEIVED,Quarterly donation
1703,932,34,2021-01-24 14:40:48,1178636,CASH,RECEIVED,Regular monthly donation
1704,310,224,2024-04-27 11:03:56,2997232,CASH,REFUNDED,Tax-deductible contribution
1705,147,78,2024-06-22 23:47:35,2132787,CASH,RECEIVED,Keep up the great work!
1706,287,131,2020-05-04 16:39:19,937937,CASH,RECEIVED,In memory of a loved one
1707,465,157,2023-12-04 01:53:28,1554894,CASH,REFUNDED,Youth programs support
1708,409,222,2024-12-07 10:54:07,774408,CASH,RECEIVED,In support of your excellent work
1709,540,247,2022-04-24 04:18:11,217941,CASH,PENDING,Tax-deductible contribution
1710,773,180,2022-05-04 20:31:06,2094647,BANK_TRANSFER,RECEIVED,Honored to contribute
1711,72,256,2024-01-27 03:12:03,459195,BANK_TRANSFER,PENDING,In support of your excellent work
1712,161,48,2024-11-27 05:50:07,573839,CASH,RECEIVED,Matching donation program
1713,975,141,2023-09-28 00:07:32,1623850,CASH,PENDING,In memory of a loved one
1714,1058,84,2020-08-15 19:58:29,2168608,CASH,PENDING,Regular monthly donation
1715,604,295,2024-10-08 03:58:37,818595,BANK_TRANSFER,REFUNDED,Quarterly donation
1716,98,16,2022-07-20 17:28:50,1430705,CARD,PENDING,Happy to support
1717,918,250,2022-01-25 14:39:00,2984039,CARD,PENDING,For the children's program
1718,510,93,2024-10-07 07:34:41,2614245,BANK_TRANSFER,RECEIVED,For the children's program
1719,418,230,2021-11-26 05:24:13,2123678,BANK_TRANSFER,RECEIVED,Supporting women's empowerment
1720,1185,72,2020-12-03 13:32:48,1792657,CASH,RECEIVED,Regular monthly donation
1721,124,106,2023-03-17 19:32:55,862722,CASH,RECEIVED,Happy to support
1722,1188,180,2024-10-16 17:20:09,1430503,BANK_TRANSFER,PENDING,Environmental conservation
1723,1013,207,2022-09-07 01:31:27,1758197,CASH,RECEIVED,Tax-deductible contribution
1724,633,16,2024-03-24 23:21:45,2860287,CARD,PENDING,Quarterly donation
1725,269,20,2023-01-13 21:55:13,1713093,BANK_TRANSFER,RECEIVED,For healthcare services
1726,452,201,2024-01-03 14:41:17,1386839,CASH,PENDING,Regular monthly donation
1727,1045,140,2023-10-23 23:55:55,2528285,BANK_TRANSFER,RECEIVED,Environmental conservation
1728,493,107,2024-07-15 17:05:14,2198951,CASH,REFUNDED,In memory of a loved one
1729,360,98,2022-09-03 06:02:56,1230889,CASH,PENDING,For clean water initiative
1730,96,109,2022-11-28 12:03:45,1384439,CASH,REFUNDED,For healthcare services
1731,767,90,2022-04-08 02:12:07,2000204,BANK_TRANSFER,PENDING,Honored to contribute
1732,97,124,2020-08-13 21:35:47,667299,BANK_TRANSFER,RECEIVED,Keep up the great work!
1733,412,158,2021-02-04 17:26:13,1458776,BANK_TRANSFER,REFUNDED,Matching donation program
1734,853,110,2024-04-24 10:45:11,1097624,BANK_TRANSFER,RECEIVED,Tax-deductible contribution
1735,619,72,2020-10-08 10:15:40,2550725,CASH,PENDING,Regular monthly donation
1736,407,105,2022-09-27 08:44:30,1501662,CASH,RECEIVED,Tax-deductible contribution
1737,345,101,2023-03-11 14:20:02,1326148,BANK_TRANSFER,RECEIVED,Matching donation program
1738,59,121,2022-12-02 04:01:45,2968572,BANK_TRANSFER,RECEIVED,Corporate social responsibility
1739,816,161,2024-07-09 17:31:04,2030638,CASH,PENDING,In support of your excellent work
1740,522,101,2021-05-19 14:05:15,2513076,CARD,REFUNDED,In honor of International Day
1741,495,54,2024-04-15 19:09:33,61807,CARD,PENDING,Happy to support
1742,5,68,2020-09-11 00:27:24,344640,CASH,PENDING,Annual contribution
1743,518,145,2020-01-03 01:10:56,1812086,CARD,REFUNDED,For emergency relief
1744,731,40,2021-03-05 21:52:30,2206067,CARD,RECEIVED,Keep up the great work!
1745,740,97,2020-08-01 18:44:40,1940843,CARD,PENDING,For emergency relief
1746,556,217,2022-01-25 09:08:38,988089,BANK_TRANSFER,RECEIVED,Annual contribution
1747,5,117,2024-02-23 12:51:33,1275773,BANK_TRANSFER,RECEIVED,Supporting women's empowerment
1748,216,96,2023-09-28 15:54:57,814712,CARD,RECEIVED,In support of your excellent work
1749,441,122,2023-07-03 21:13:40,1704487,BANK_TRANSFER,PENDING,Corporate social responsibility
1750,1001,214,2022-10-21 08:56:22,1988755,CARD,REFUNDED,Keep up the great work!
1751,385,221,2024-11-12 17:44:53,783982,BANK_TRANSFER,RECEIVED,Happy to support
1752,186,61,2024-07-22 14:10:06,1406263,BANK_TRANSFER,RECEIVED,Matching donation program
1753,180,18,2023-12-05 17:39:03,2294272,CASH,REFUNDED,Supporting community development
1754,15,77,2022-07-01 12:49:17,905548,CASH,RECEIVED,In memory of a loved one
1755,576,131,2022-08-26 22:54:46,392844,CARD,RECEIVED,Supporting community development
1756,577,252,2021-03-22 00:00:38,2453319,CARD,PENDING,Honored to contribute
1757,106,181,2022-08-02 15:58:32,2788428,CARD,REFUNDED,Happy to support
1758,573,134,2020-03-01 05:30:33,2954374,CASH,RECEIVED,Annual contribution
1759,81,281,2024-03-10 23:39:20,693734,CASH,REFUNDED,For emergency relief
1760,835,266,2021-02-06 00:56:39,627003,BANK_TRANSFER,RECEIVED,Annual contribution
1761,592,173,2020-09-12 20:09:16,1416394,CASH,REFUNDED,Corporate social responsibility
1762,788,45,2024-02-10 00:41:50,2988739,CARD,RECEIVED,Happy to support
1763,623,237,2023-08-13 00:04:19,1981334,BANK_TRANSFER,RECEIVED,Honored to contribute
1764,1199,251,2022-02-17 19:56:21,1069208,CARD,RECEIVED,Youth programs support
1765,788,38,2023-05-19 18:11:12,1653979,BANK_TRANSFER,RECEIVED,For emergency relief
1766,879,265,2021-06-03 05:12:49,2276998,CASH,PENDING,Happy to support
1767,542,113,2023-05-19 11:06:03,1242298,CARD,RECEIVED,Youth programs support
1768,574,34,2022-06-02 17:28:33,2804732,CARD,RECEIVED,Environmental conservation
1769,582,103,2023-11-19 13:02:51,1195849,BANK_TRANSFER,REFUNDED,In support of your excellent work
1770,434,12,2022-05-19 10:04:11,2324558,CASH,REFUNDED,Happy to support
1771,534,275,2024-11-04 03:26:57,1247268,CARD,REFUNDED,Corporate social responsibility
1772,606,274,2022-05-28 21:30:51,1582878,CASH,PENDING,For the children's program
1773,401,236,2022-06-05 00:22:34,10677,CASH,RECEIVED,Youth programs support
1774,1188,252,2020-12-04 05:35:22,2311760,CASH,RECEIVED,In memory of a loved one
1775,1064,104,2021-11-05 03:51:37,616591,BANK_TRANSFER,RECEIVED,Supporting community development
1776,1170,195,2023-05-16 03:29:10,1356541,CASH,REFUNDED,For clean water initiative
1777,366,120,2022-08-08 18:06:09,976463,CARD,RECEIVED,Regular monthly donation
1778,381,265,2022-03-17 20:33:53,2429311,BANK_TRANSFER,PENDING,Honored to contribute
1779,481,217,2021-02-03 07:10:11,2621504,CASH,PENDING,For the children's program
1780,372,39,2024-07-17 14:02:04,2126904,BANK_TRANSFER,RECEIVED,Regular monthly donation
1781,1075,269,2020-10-17 07:21:10,2361587,CARD,RECEIVED,Supporting women's empowerment
1782,957,209,2021-02-11 20:25:10,2280246,CASH,RECEIVED,Keep up the great work!
1783,578,252,2022-09-11 12:53:42,1074108,BANK_TRANSFER,RECEIVED,Quarterly donation
1784,52,267,2020-08-06 08:56:07,2711002,CASH,RECEIVED,In memory of a loved one
1785,111,152,2024-11-19 14:36:22,2443276,BANK_TRANSFER,RECEIVED,Quarterly donation
1786,137,275,2024-09-04 04:54:52,1629574,CASH,PENDING,Happy to support
1787,158,126,2024-10-06 15:27:33,2881891,CASH,REFUNDED,Matching donation program
1788,943,50,2023-11-26 10:52:42,2807377,BANK_TRANSFER,PENDING,Regular monthly donation
1789,921,116,2024-06-24 12:12:49,2205104,CARD,REFUNDED,Keep up the great work!
1790,790,227,2023-06-14 20:53:50,2089379,BANK_TRANSFER,REFUNDED,For emergency relief
1791,534,38,2020-08-25 00:12:28,2712313,CASH,PENDING,For emergency relief
1792,1070,56,2021-11-09 19:51:56,2732358,CARD,RECEIVED,Annual contribution
1793,667,261,2023-11-18 04:01:52,2513376,CARD,REFUNDED,Honored to contribute
1794,1018,37,2022-01-14 21:28:14,2764233,CASH,PENDING,For the children's program
1795,139,37,2021-01-21 05:52:38,816745,BANK_TRANSFER,REFUNDED,Environmental conservation
1796,981,233,2020-05-16 21:16:19,2634594,CARD,RECEIVED,For the children's program
1797,765,253,2021-03-26 01:39:40,2762491,CARD,PENDING,Youth programs support
1798,915,99,2021-05-06 00:20:26,2560281,BANK_TRANSFER,RECEIVED,Regular monthly donation
1799,18,34,2024-12-23 12:10:44,325613,CASH,RECEIVED,Matching donation program
1800,740,52,2021-08-06 15:37:46,484719,CASH,RECEIVED,For the children's program
1801,564,63,2024-01-16 03:22:38,235748,CARD,PENDING,Corporate social responsibility
1802,523,241,2020-12-13 13:40:29,1487799,BANK_TRANSFER,REFUNDED,In honor of International Day
1803,436,213,2022-08-06 20:25:55,289509,CARD,RECEIVED,For the children's program
1804,238,173,2022-11-23 13:56:17,90320,CARD,REFUNDED,Corporate social responsibility
1805,1051,17,2021-10-09 02:44:55,2100935,BANK_TRANSFER,PENDING,Youth programs support
1806,311,176,2024-06-22 10:41:17,2516809,CASH,RECEIVED,Quarterly donation
1807,1085,223,2023-10-09 13:43:24,1036659,BANK_TRANSFER,RECEIVED,Keep up the great work!
1808,330,179,2020-02-19 11:00:46,2832685,CARD,PENDING,For the children's program
1809,260,1,2024-12-05 04:18:54,514134,BANK_TRANSFER,PENDING,Corporate social responsibility
1810,694,229,2023-02-10 15:21:12,863261,BANK_TRANSFER,REFUNDED,For clean water initiative
1811,524,64,2022-11-21 03:22:39,1074539,CARD,REFUNDED,Honored to contribute
1812,891,2,2020-09-09 00:39:26,2567134,CARD,REFUNDED,Environmental conservation
1813,1029,243,2020-09-15 21:30:26,1079244,CARD,REFUNDED,Happy to support
1814,1121,40,2021-09-26 04:47:08,1630802,CARD,RECEIVED,For emergency relief
1815,899,107,2021-08-01 03:47:36,2167521,CARD,PENDING,Honored to contribute
1816,327,151,2023-04-22 07:21:32,2312253,BANK_TRANSFER,PENDING,Regular monthly donation
1817,374,104,2024-12-20 06:26:41,2932003,CARD,RECEIVED,For the children's program
1818,373,286,2023-07-12 02:47:17,828626,CASH,REFUNDED,Happy to support
1819,1148,82,2022-01-17 01:01:37,2514727,BANK_TRANSFER,REFUNDED,In honor of International Day
1820,438,105,2024-01-04 18:40:16,2532309,CARD,RECEIVED,For healthcare services
1821,1029,279,2021-01-09 22:33:10,1195844,CARD,RECEIVED,For healthcare services
1822,995,32,2023-04-18 08:16:02,1478927,BANK_TRANSFER,PENDING,For emergency relief
1823,54,18,2020-06-19 16:34:02,714799,CARD,REFUNDED,Happy to support
1824,924,158,2023-03-18 04:28:42,1305317,CARD,REFUNDED,Keep up the great work!
1825,335,121,2020-09-12 06:59:25,1638666,CASH,PENDING,Tax-deductible contribution
1826,418,179,2021-02-17 18:35:22,2681087,CARD,RECEIVED,Matching donation program
1827,584,120,2023-03-06 02:52:25,2379263,BANK_TRANSFER,RECEIVED,Regular monthly donation
1828,666,38,2022-01-10 21:53:37,2139603,CARD,REFUNDED,Environmental conservation
1829,647,104,2023-03-25 17:43:57,2320782,BANK_TRANSFER,PENDING,Annual contribution
1830,76,167,2023-09-10 11:25:13,248403,BANK_TRANSFER,REFUNDED,Corporate social responsibility
1831,528,175,2024-04-17 19:19:07,849304,CARD,PENDING,For emergency relief
1832,222,239,2024-02-26 19:58:50,1160365,BANK_TRANSFER,PENDING,Youth programs support
1833,723,56,2023-08-21 12:34:02,2486996,CARD,PENDING,Environmental conservation
1834,1079,107,2023-09-28 11:57:06,41856,BANK_TRANSFER,RECEIVED,In memory of a loved one
1835,605,140,2024-06-07 06:15:24,1272769,CARD,RECEIVED,Quarterly donation
1836,137,23,2020-02-03 18:24:41,2996568,BANK_TRANSFER,REFUNDED,Honored to contribute
1837,455,222,2023-02-14 04:33:03,164332,CASH,PENDING,In support of your excellent work
1838,162,203,2023-02-09 00:06:18,2677126,CARD,REFUNDED,Environmental conservation
1839,46,287,2020-09-05 16:36:47,243620,CARD,PENDING,Supporting community development
1840,382,283,2022-03-20 12:41:30,1448840,CARD,RECEIVED,In support of your excellent work
1841,883,111,2021-12-12 02:09:28,2020005,CASH,RECEIVED,Corporate social responsibility
1842,385,295,2024-05-19 10:01:34,775730,BANK_TRANSFER,RECEIVED,Environmental conservation
1843,557,18,2023-05-03 03:55:26,1929481,BANK_TRANSFER,REFUNDED,For the children's program
1844,868,135,2021-01-20 07:42:35,189609,CASH,REFUNDED,For emergency relief
1845,269,226,2021-07-16 11:54:31,1212816,CARD,RECEIVED,Environmental conservation
1846,519,64,2020-04-02 08:34:24,1876591,CARD,REFUNDED,In memory of a loved one
1847,1046,206,2023-07-20 14:53:41,1394779,BANK_TRANSFER,PENDING,Supporting women's empowerment
1848,172,127,2020-10-28 08:55:42,1754755,BANK_TRANSFER,RECEIVED,Matching donation program
1849,1170,132,2022-05-08 07:08:16,875490,BANK_TRANSFER,RECEIVED,For healthcare services
1850,1032,180,2022-11-14 03:48:14,2143224,CASH,RECEIVED,For the children's program
1851,569,199,2024-06-28 06:57:07,150164,CARD,RECEIVED,Honored to contribute
1852,524,284,2021-02-27 20:42:25,2594430,CASH,PENDING,Regular monthly donation
1853,386,140,2022-06-13 14:09:51,183710,BANK_TRANSFER,PENDING,For emergency relief
1854,94,125,2021-05-10 10:00:07,2838613,BANK_TRANSFER,RECEIVED,For the children's program
1855,1030,258,2021-02-20 05:34:53,2695341,CARD,REFUNDED,Annual contribution
1856,926,217,2021-11-20 04:30:16,2675814,BANK_TRANSFER,REFUNDED,Happy to support
1857,410,162,2024-07-13 19:17:34,2345561,CASH,RECEIVED,Annual contribution
1858,118,67,2023-06-02 07:30:04,2331834,CARD,RECEIVED,In memory of a loved one
1859,876,238,2022-12-23 15:17:05,170354,CARD,PENDING,Corporate social responsibility
1860,795,204,2024-12-03 14:43:36,851000,CASH,RECEIVED,Matching donation program
1861,1137,113,2020-03-03 23:02:04,1630643,CARD,REFUNDED,Environmental conservation
1862,1109,118,2022-08-26 16:56:51,2555807,CASH,RECEIVED,Keep up the great work!
1863,1006,46,2024-06-25 14:40:34,1033545,CARD,RECEIVED,Youth programs support
1864,599,184,2024-01-11 12:57:19,56865,BANK_TRANSFER,REFUNDED,Youth programs support
1865,192,126,2023-08-02 14:19:22,283829,BANK_TRANSFER,PENDING,For emergency relief
1866,1053,168,2022-05-22 02:53:31,2394426,BANK_TRANSFER,PENDING,Supporting community development
1867,460,48,2022-07-16 16:03:24,307535,CARD,PENDING,Honored to contribute
1868,661,147,2024-03-05 06:25:39,1867567,BANK_TRANSFER,REFUNDED,In honor of International Day
1869,1028,167,2020-05-14 17:52:47,2333751,CARD,REFUNDED,For clean water initiative
1870,109,290,2022-06-22 05:33:07,143881,CARD,RECEIVED,For healthcare services
1871,401,181,2023-02-22 16:38:55,466871,CARD,PENDING,Honored to contribute
1872,1188,291,2024-12-24 04:51:02,2780656,CASH,RECEIVED,Tax-deductible contribution
1873,691,62,2024-02-17 06:35:49,705625,BANK_TRANSFER,RECEIVED,Youth programs support
1874,122,214,2020-11-21 04:56:06,2350778,CARD,RECEIVED,In support of your excellent work
1875,301,189,2022-02-12 01:04:51,1914436,CASH,PENDING,In honor of International Day
1876,866,55,2021-11-26 18:27:58,570581,CARD,RECEIVED,Youth programs support
1877,575,290,2020-06-17 06:37:40,2842278,CASH,PENDING,Regular monthly donation
1878,102,90,2021-02-09 01:14:43,1555128,BANK_TRANSFER,RECEIVED,Matching donation program
1879,168,129,2024-12-06 12:46:08,2865531,CASH,REFUNDED,Tax-deductible contribution
1880,608,175,2024-05-22 15:53:00,138800,CASH,REFUNDED,Regular monthly donation
1881,24,103,2020-07-26 23:19:20,2242519,BANK_TRANSFER,RECEIVED,Corporate social responsibility
1882,205,249,2022-02-10 03:11:26,1200422,CASH,RECEIVED,Corporate social responsibility
1883,664,254,2021-07-24 01:36:49,286591,BANK_TRANSFER,RECEIVED,Tax-deductible contribution
1884,1157,289,2021-11-14 18:20:26,2682799,CASH,RECEIVED,Matching donation program
1885,769,96,2021-12-22 18:53:58,2734707,CARD,REFUNDED,In support of your excellent work
1886,862,109,2022-05-03 06:35:50,208375,BANK_TRANSFER,PENDING,Corporate social responsibility
1887,616,27,2021-04-13 14:26:04,627131,BANK_TRANSFER,PENDING,For the children's program
1888,1047,151,2024-06-15 10:32:33,491130,CASH,RECEIVED,In honor of International Day
1889,835,71,2020-09-09 16:55:47,2372643,CASH,RECEIVED,In memory of a loved one
1890,413,251,2020-12-27 07:44:36,2807715,CASH,REFUNDED,Supporting community development
1891,626,224,2021-03-18 19:31:34,2911095,CARD,RECEIVED,Annual contribution
1892,127,162,2024-10-16 11:35:15,954332,BANK_TRANSFER,PENDING,Honored to contribute
1893,907,158,2023-05-17 12:52:19,2146058,BANK_TRANSFER,REFUNDED,In support of your excellent work
1894,21,44,2020-06-19 03:55:48,2700273,BANK_TRANSFER,RECEIVED,For clean water initiative
1895,318,155,2024-10-03 12:07:59,2915280,BANK_TRANSFER,REFUNDED,Honored to contribute
1896,552,270,2021-11-09 02:23:43,1458700,CARD,RECEIVED,Quarterly donation
1897,552,123,2022-11-22 09:15:40,541396,CASH,PENDING,Honored to contribute
